fia_species_code,FIA_name,USGS_original_map_name,USGS_accepted_name,mapping_type,n_US_cells,n_CONUS_cells,n_Canada_cells,n_US_plus_Canada_cells,US_share_USCA,CONUS_share_USCA,Canada_extension_flag,USGS_full_support_components,US_only_support_components,CONUS_only_support_components,full_vs_US_component_change,full_vs_CONUS_component_change,full_largest_component_fraction,US_largest_component_fraction,CONUS_largest_component_fraction,full_vs_US_largest_component_fraction_change,full_vs_US_cell_loss,full_vs_US_cell_loss_fraction,full_span_km,US_span_km,CONUS_span_km,full_vs_US_span_change_km,US_span_fraction_retained,Mexico_or_global_extension_status,notes
140,Pinus cembroides,Pinus cembroides,Pinus cembroides,exact,41,41,0,41,1.0,1.0,0,18,18,18,0,0,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.0,0,0.0,1119.4306588619054,1119.4306588619054,1119.4306588619054,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
142,Pinus longaeva,Pinus longaeva,Pinus longaeva,exact,33,33,0,33,1.0,1.0,0,20,20,20,0,0,0.21212121212121213,0.21212121212121213,0.21212121212121213,0.0,0,0.0,716.3274390947201,716.3274390947201,716.3274390947201,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
201,Pseudotsuga macrocarpa,Pseudotsuga macrocarpa,Pseudotsuga macrocarpa,exact,11,11,0,11,1.0,1.0,0,6,6,6,0,0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.0,0,0.0,320.1562118716424,320.1562118716424,320.1562118716424,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
202,Pseudotsuga menziesii,Pseudotsuga menziesii,Pseudotsuga menziesii,exact,1024,1024,519,1543,0.6636422553467272,0.6636422553467272,1,93,84,84,-9,-9,0.6908619572261827,0.322265625,0.322265625,-0.3685963322261827,519,0.33635774465327284,3477.1576035607013,2828.97949798156,2828.97949798156,-648.1781055791412,0.8135896673434101,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
211,Sequoia sempervirens,Sequoia sempervirens,Sequoia sempervirens,exact,18,18,0,18,1.0,1.0,0,8,8,8,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0.0,679.1538853603062,679.1538853603062,679.1538853603062,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
212,Sequoiadendron giganteum,Sequoiadendron giganteum,Sequoiadendron giganteum,exact,14,14,0,14,1.0,1.0,0,7,7,7,0,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0,0.0,704.0063920164362,704.0063920164362,704.0063920164362,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
221,Taxodium distichum,Taxodium distichum,Taxodium distichum,exact,1311,1311,0,1311,1.0,1.0,0,13,13,13,0,0,0.988558352402746,0.988558352402746,0.988558352402746,0.0,0,0.0,2520.044642461716,2520.044642461716,2520.044642461716,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
231,Taxus brevifolia,Taxus brevifolia,Taxus brevifolia,exact,355,351,211,566,0.627208480565371,0.6201413427561837,1,16,13,10,-3,-6,0.696113074204947,0.7718309859154929,0.7806267806267806,0.07571791171054598,211,0.37279151943462896,2291.9696769372845,2259.4247055390006,1491.64338901763,-32.544971398283906,0.9858004354395417,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
241,Thuja occidentalis,Thuja occidentalis,Thuja occidentalis,exact,738,738,1682,2420,0.3049586776859504,0.3049586776859504,1,48,39,39,-9,-9,0.9632231404958678,0.3902439024390244,0.3902439024390244,-0.5729792380568434,1682,0.6950413223140496,3365.728004459065,2600.4807247891686,2600.4807247891686,-765.2472796698962,0.7726354361802074,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
242,Thuja plicata,Thuja plicata,Thuja plicata,exact,284,259,323,607,0.46787479406919275,0.42668863261943984,1,47,26,19,-21,-28,0.4645799011532125,0.6443661971830986,0.7065637065637066,0.1797862960298861,323,0.5321252059308073,2147.091055358389,2124.2645786248,1308.62523283024,-22.82647673358906,0.9893686498871941,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
251,Torreya californica,Torreya californica,Torreya californica,exact,3,3,1,4,0.75,0.75,1,3,2,2,-1,-1,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666663,1,0.25,4536.5873737865995,254.9509756796392,254.9509756796392,-4281.636398106961,0.056198846109038275,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
261,Tsuga canadensis,Tsuga canadensis,Tsuga canadensis,exact,1288,1288,502,1790,0.7195530726256983,0.7195530726256983,1,39,30,30,-9,-9,0.8251396648044693,0.7849378881987578,0.7849378881987578,-0.04020177660571156,502,0.28044692737430166,2936.4093720052047,2510.4780421266382,2510.4780421266382,-425.93132987856643,0.8549482459975573,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
262,Tsuga caroliniana,Tsuga caroliniana,Tsuga caroliniana,exact,27,27,0,27,1.0,1.0,0,5,5,5,0,0,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.0,0,0.0,442.2951503238533,442.2951503238533,442.2951503238533,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
263,Tsuga heterophylla,Tsuga heterophylla,Tsuga heterophylla,exact,328,225,319,647,0.5069551777434312,0.34775888717156106,1,53,45,11,-8,-42,0.31530139103554866,0.551829268292683,0.8044444444444444,0.2365278772571343,319,0.49304482225656876,3290.2317547552784,3290.2317547552784,1361.2953390061982,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
264,Tsuga mertensiana,Tsuga mertensiana,Tsuga mertensiana,exact,193,91,178,371,0.5202156334231806,0.24528301886792453,1,84,59,25,-25,-59,0.2371967654986523,0.10880829015544041,0.23076923076923078,-0.12838847534321188,178,0.4797843665768194,3700.7600570693585,3700.7600570693585,1553.2224567009066,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
303,Acacia farnesiana,Acacia farnesiana,Acacia farnesiana,exact,106,106,0,106,1.0,1.0,0,7,7,7,0,0,0.8490566037735849,0.8490566037735849,0.8490566037735849,0.0,0,0.0,1509.345884812358,1509.345884812358,1509.345884812358,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
311,Acer barbatum,Acer barbatum,Acer barbatum,exact,633,633,0,633,1.0,1.0,0,15,15,15,0,0,0.5402843601895735,0.5402843601895735,0.5402843601895735,0.0,0,0.0,2093.143568893448,2093.143568893448,2093.143568893448,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
312,Acer macrophyllum,Acer macrophyllum,Acer macrophyllum,exact,310,310,122,432,0.7175925925925926,0.7175925925925926,1,22,14,14,-8,-8,0.6574074074074074,0.7870967741935484,0.7870967741935484,0.12968936678614096,122,0.2824074074074074,2549.5097567963926,1796.0025055661808,1796.0025055661808,-753.5072512302118,0.7044501401802684,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
313,Acer negundo,Acer negundo,Acer negundo,exact,5506,5505,893,6399,0.8604469448351305,0.8602906704172527,1,77,71,70,-6,-7,0.9512423816221285,0.9455139847439157,0.9456857402361489,-0.005728396878212805,893,0.13955305516486952,6318.079217610365,6207.908262853117,4549.244442761897,-110.17095475724818,0.9825625873049884,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
314,Acer nigrum,Acer nigrum,Acer nigrum,exact,1372,1371,102,1474,0.9308005427408412,0.9301221166892809,1,25,26,25,1,0,0.9701492537313433,0.9664723032069971,0.9671772428884027,-0.0036769505243462453,102,0.06919945725915876,5695.008779624488,5695.008779624488,2226.2636860893185,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
315,Acer pensylvanicum,Acer pensylvanicum,Acer pensylvanicum,exact,625,625,492,1117,0.5595344673231871,0.5595344673231871,1,30,18,18,-12,-12,0.9301700984780662,0.9392,0.9392,0.009029901521933836,492,0.4404655326768129,2811.2497220986966,2333.720206022993,2333.720206022993,-477.52951607570367,0.8301362158182052,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
316,Acer rubrum,Acer rubrum,Acer rubrum,exact,3939,3939,889,4828,0.8158657829328915,0.8158657829328915,1,24,16,16,-8,-8,0.8881524440762221,0.8811881188118812,0.8811881188118812,-0.006964325264340876,889,0.18413421706710853,4246.321937865757,3303.407331831786,3303.407331831786,-942.9146060339708,0.7779455679924521,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
317,Acer saccharinum,Acer saccharinum,Acer saccharinum,exact,3500,3500,228,3728,0.9388412017167382,0.9388412017167382,1,16,15,15,-1,-1,0.9957081545064378,0.9957142857142857,0.9957142857142857,6.131207847870357e-06,228,0.0611587982832618,3040.7647064513226,3005.203820042827,3005.203820042827,-35.56088640849566,0.9883052817822275,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
318,Acer saccharum,Acer saccharum,Acer saccharum,exact,2506,2506,898,3404,0.736192714453584,0.736192714453584,1,23,16,16,-7,-7,0.9850176263219741,0.9928172386272945,0.9928172386272945,0.007799612305320447,898,0.26380728554641597,3275.8586660599385,2791.6169149795605,2791.6169149795605,-484.241751080378,0.8521786803266446,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
319,Acer spicatum,Acer spicatum,Acer spicatum,exact,1057,1057,2043,3100,0.34096774193548385,0.34096774193548385,1,30,18,18,-12,-12,0.8567741935483871,0.532639545884579,0.532639545884579,-0.3241346476638082,2043,0.6590322580645162,4250.0,2612.1112150901995,2612.1112150901995,-1637.8887849098005,0.6146144035506351,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
322,Acer grandidentatum,Acer grandidentatum,Acer grandidentatum,exact,116,116,0,116,1.0,1.0,0,39,39,39,0,0,0.3103448275862069,0.3103448275862069,0.3103448275862069,0.0,0,0.0,2007.01893364263,2007.01893364263,2007.01893364263,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
323,Acer leucoderme,Acer leucoderme,Acer leucoderme,exact,189,189,0,189,1.0,1.0,0,18,18,18,0,0,0.4126984126984127,0.4126984126984127,0.4126984126984127,0.0,0,0.0,1569.2354826475216,1569.2354826475216,1569.2354826475216,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
331,Aesculus glabra,Aesculus glabra,Aesculus glabra,exact,1400,1400,0,1400,1.0,1.0,0,22,22,22,0,0,0.9828571428571429,0.9828571428571429,0.9828571428571429,0.0,0,0.0,2227.3863607376247,2227.3863607376247,2227.3863607376247,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
333,Aesculus californica,Aesculus californica,Aesculus californica,exact,101,101,0,101,1.0,1.0,0,9,9,9,0,0,0.7128712871287128,0.7128712871287128,0.7128712871287128,0.0,0,0.0,761.5773105863909,761.5773105863909,761.5773105863909,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
351,Alnus rubra,Alnus rubra,Alnus rubra,exact,264,202,177,441,0.5986394557823129,0.4580498866213152,1,57,34,10,-23,-47,0.6349206349206349,0.7196969696969697,0.9405940594059405,0.08477633477633484,177,0.4013605442176871,6427.771775662232,5618.384999268028,4252.4257783058365,-809.3867763942044,0.874079727058944,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
352,Alnus rhombifolia,Alnus rhombifolia,Alnus rhombifolia,exact,210,210,0,210,1.0,1.0,0,22,22,22,0,0,0.719047619047619,0.719047619047619,0.719047619047619,0.0,0,0.0,1756.5947170591173,1756.5947170591173,1756.5947170591173,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
353,Alnus oblongifolia,Alnus oblongifolia,Alnus oblongifolia,exact,42,42,0,42,1.0,1.0,0,6,6,6,0,0,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.0,0,0.0,515.3882032022076,515.3882032022076,515.3882032022076,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
357,Amelanchier arborea,Amelanchier arborea,Amelanchier arborea,exact,3436,3436,704,4140,0.8299516908212561,0.8299516908212561,1,31,20,20,-11,-11,0.9816425120772947,0.9892316647264261,0.9892316647264261,0.007589152649131403,704,0.17004830917874397,3783.021279348029,3043.846251044885,3043.846251044885,-739.1750283031442,0.80460722430022,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
361,Arbutus menziesii,Arbutus menziesii,Arbutus menziesii,exact,209,209,18,227,0.920704845814978,0.920704845814978,1,27,17,17,-10,-10,0.7797356828193832,0.84688995215311,0.84688995215311,0.06715426933372681,18,0.07929515418502203,1892.74932307477,1697.7926846349646,1697.7926846349646,-194.95663843980537,0.8969981729418355,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
362,Arbutus arizonica,Arbutus arizonica,Arbutus arizonica,exact,6,6,0,6,1.0,1.0,0,3,3,3,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0,0.0,215.05813167606567,215.05813167606567,215.05813167606567,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
367,Asimina triloba,Asimina triloba,Asimina triloba,exact,2355,2355,16,2371,0.9932517924926192,0.9932517924926192,1,30,29,29,-1,-1,0.9776465626318009,0.9834394904458599,0.9834394904458599,0.005792927814058935,16,0.006748207507380852,2440.5429723731563,2440.5429723731563,2440.5429723731563,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
371,Betula alleghaniensis,Betula alleghaniensis,Betula alleghaniensis,exact,1352,1352,918,2270,0.5955947136563877,0.5955947136563877,1,36,25,25,-11,-11,0.7770925110132159,0.5621301775147929,0.5621301775147929,-0.21496233349842297,918,0.40440528634361234,3631.115531073061,2666.692708206178,2666.692708206178,-964.422822866883,0.7344004026823464,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
372,Betula lenta,Betula lenta,Betula lenta,exact,749,749,8,757,0.9894319682959049,0.9894319682959049,1,23,18,18,-5,-5,0.9590488771466315,0.9692923898531375,0.9692923898531375,0.01024351270650603,8,0.010568031704095112,2605.8827678926773,1940.521837032503,1940.521837032503,-665.3609308601742,0.7446696608695725,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
373,Betula nigra,Betula nigra,Betula nigra,exact,2132,2132,0,2132,1.0,1.0,0,26,26,26,0,0,0.973264540337711,0.973264540337711,0.973264540337711,0.0,0,0.0,2563.8106404334935,2563.8106404334935,2563.8106404334935,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
374,Betula occidentalis,Betula occidentalis,Betula occidentalis,exact,309,309,782,1091,0.2832263978001833,0.2832263978001833,1,82,76,76,-6,-6,0.615032080659945,0.18770226537216828,0.18770226537216828,-0.4273298152877767,782,0.7167736021998167,3217.238722880228,2573.5432772735726,2573.5432772735726,-643.6954456066555,0.7999230081905803,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
375,Betula papyrifera,Betula papyrifera,Betula papyrifera,exact,2130,1166,7960,10090,0.21110009910802774,0.1155599603567889,1,88,71,54,-17,-34,0.9515361744301288,0.4328638497652582,0.4099485420240137,-0.5186723246648706,7960,0.7888999008919723,7376.059245965965,6763.55121219615,4192.329304813733,-612.5080337698146,0.9169599899696033,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
379,Betula populifolia,Betula populifolia,Betula populifolia,exact,374,374,265,639,0.5852895148669797,0.5852895148669797,1,19,13,13,-6,-6,0.9233176838810642,0.9545454545454546,0.9545454545454546,0.03122777066439042,265,0.41471048513302033,2267.156809750927,1760.8591652940333,1760.8591652940333,-506.29764445689375,0.7766816824141439,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
391,Carpinus caroliniana,Carpinus caroliniana,Carpinus caroliniana,exact,3541,3541,217,3758,0.9422565194252261,0.9422565194252261,1,15,14,14,-1,-1,0.9946780202235231,0.9951990963004801,0.9951990963004801,0.00052107607695695,217,0.05774348057477382,2865.74597618142,2847.4769533746885,2847.4769533746885,-18.2690228067313,0.9936250376137404,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
401,Carya aquatica,Carya aquatica,Carya aquatica,exact,987,987,0,987,1.0,1.0,0,15,15,15,0,0,0.9817629179331308,0.9817629179331308,0.9817629179331308,0.0,0,0.0,2198.0104640333266,2198.0104640333266,2198.0104640333266,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
402,Carya cordiformis,Carya cordiformis,Carya cordiformis,exact,3657,3657,94,3751,0.9749400159957344,0.9749400159957344,1,20,21,21,1,1,0.9760063982937883,0.9909762100082035,0.9909762100082035,0.014969811714415138,94,0.02505998400426553,2952.22373813368,2847.4769533746885,2847.4769533746885,-104.74678475899145,0.9645193609800016,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
403,Carya glabra,Carya glabra,Carya glabra,exact,2890,2890,15,2905,0.9948364888123924,0.9948364888123924,1,17,15,15,-2,-2,0.9845094664371773,0.9885813148788928,0.9885813148788928,0.0040718484417154865,15,0.0051635111876075735,2689.098361904971,2689.098361904971,2689.098361904971,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
405,Carya laciniosa,Carya laciniosa,Carya laciniosa,exact,882,882,4,886,0.9954853273137697,0.9954853273137697,1,34,32,32,-2,-2,0.9446952595936795,0.9478458049886621,0.9478458049886621,0.0031505453949826068,4,0.004514672686230248,2265.0882984996415,2265.0882984996415,2265.0882984996415,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
407,Carya ovata,Carya ovata,Carya ovata,exact,2942,2942,81,3023,0.9732054250744294,0.9732054250744294,1,13,14,14,1,1,0.9943764472378432,0.9945615227736234,0.9945615227736234,0.000185075535780177,81,0.026794574925570625,2900.0,2810.805044822568,2810.805044822568,-89.1949551774319,0.9692431189043338,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
408,Carya texana,Carya texana,Carya texana,exact,649,649,0,649,1.0,1.0,0,16,16,16,0,0,0.9645608628659477,0.9645608628659477,0.9645608628659477,0.0,0,0.0,1595.501488560885,1595.501488560885,1595.501488560885,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
410,Carya pallida,Carya pallida,Carya pallida,exact,646,646,0,646,1.0,1.0,0,16,16,16,0,0,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.0,0,0.0,1698.528775146303,1698.528775146303,1698.528775146303,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
411,Carya floridana,Carya floridana,Carya floridana,exact,43,43,0,43,1.0,1.0,0,2,2,2,0,0,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.0,0,0.0,282.842712474619,282.842712474619,282.842712474619,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
421,Castanea dentata,Castanea dentata,Castanea dentata,exact,1131,1131,27,1158,0.9766839378238342,0.9766839378238342,1,42,42,42,0,0,0.9119170984455959,0.9336870026525199,0.9336870026525199,0.02176990420692404,27,0.023316062176165803,2285.0054704529703,2285.0054704529703,2285.0054704529703,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
422,Castanea pumila,Castanea pumila,Castanea pumila,exact,1340,1340,0,1340,1.0,1.0,0,17,17,17,0,0,0.8619402985074627,0.8619402985074627,0.8619402985074627,0.0,0,0.0,2131.9005605327843,2131.9005605327843,2131.9005605327843,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
461,Celtis laevigata,Celtis laevigata,Celtis laevigata,exact,2421,2421,0,2421,1.0,1.0,0,19,19,19,0,0,0.9909128459314333,0.9909128459314333,0.9909128459314333,0.0,0,0.0,2933.108419407643,2933.108419407643,2933.108419407643,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
462,Celtis occidentalis,Celtis occidentalis,Celtis occidentalis,exact,3073,3073,37,3110,0.9881028938906753,0.9881028938906753,1,40,32,32,-8,-8,0.8919614147909968,0.8932639114871461,0.8932639114871461,0.0013024966961493467,37,0.011897106109324759,3086.462376248899,3002.707111924172,3002.707111924172,-83.75526432472725,0.9728636691089303,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
471,Cercis canadensis,Cercis canadensis,Cercis canadensis,exact,3029,3029,0,3029,1.0,1.0,0,20,20,20,0,0,0.9805216242984484,0.9805216242984484,0.9805216242984484,0.0,0,0.0,2986.8461627609813,2986.8461627609813,2986.8461627609813,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
475,Cercocarpus ledifolius,Cercocarpus ledifolius,Cercocarpus ledifolius,exact,303,303,0,303,1.0,1.0,0,72,72,72,0,0,0.132013201320132,0.132013201320132,0.132013201320132,0.0,0,0.0,1750.8926294893129,1750.8926294893129,1750.8926294893129,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
481,Cladrastis kentukea,Cladrastis kentukea,Cladrastis kentukea,exact,74,74,0,74,1.0,1.0,0,26,26,26,0,0,0.3783783783783784,0.3783783783783784,0.3783783783783784,0.0,0,0.0,1315.7697366940765,1315.7697366940765,1315.7697366940765,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
491,Cornus florida,Cornus florida,Cornus florida,exact,2884,2884,26,2910,0.99106529209622,0.99106529209622,1,27,26,26,-1,-1,0.9821305841924398,0.984743411927878,0.984743411927878,0.002612827735438139,26,0.008934707903780068,2793.9667141897016,2793.9667141897016,2793.9667141897016,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
492,Cornus nuttallii,Cornus nuttallii,Cornus nuttallii,exact,291,291,84,375,0.776,0.776,1,6,7,7,1,1,0.904,0.872852233676976,0.872852233676976,-0.031147766323024073,84,0.224,2110.094784600919,1796.0025055661808,1796.0025055661808,-314.0922790347381,0.8511477866648809,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
521,Diospyros virginiana,Diospyros virginiana,Diospyros virginiana,exact,2870,2870,0,2870,1.0,1.0,0,12,12,12,0,0,0.9954703832752613,0.9954703832752613,0.9954703832752613,0.0,0,0.0,2744.6538943917867,2744.6538943917867,2744.6538943917867,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
522,Diospyros texana,Diospyros texana,Diospyros texana,exact,301,301,0,301,1.0,1.0,0,1,1,1,0,0,1.0,1.0,1.0,0.0,0,0.0,903.1195934094221,903.1195934094221,903.1195934094221,0.0,1.0,NOT_ASSESSED,Official CSV is primary. Components use frozen 4-neighbor grid adjacency; span is bounding-box diagonal. US includes Alaska; CONUS is also reported separately.
