fia_species_code,scientific_name,non_species_level_flag,insufficient_sampling_25,insufficient_sampling_50,insufficient_sampling_75,severe_AB_imbalance_flag,low_detection_information_flag,USGS_unresolved_flag,Canada_truncation_flag,geometry_truncation_risk_flag,Mexico_global_unknown_flag,introduced_or_uncertain_status_flag_if_known,protocol_incompatibility_flag_if_known,flag_status,flag_rule_note
143,Pinus monophylla var. fallax,0,0,0,0,0,0,1,,,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,1,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
201,Pseudotsuga macrocarpa,0,1,1,1,0,1,0,0,0,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
202,Pseudotsuga menziesii,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
211,Sequoia sempervirens,0,0,0,0,0,0,0,0,0,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
212,Sequoiadendron giganteum,0,1,1,1,0,1,0,0,0,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
221,Taxodium distichum,0,0,0,0,0,0,0,0,0,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
222,Taxodium ascendens,0,0,0,0,0,0,1,,,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
231,Taxus brevifolia,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
241,Thuja occidentalis,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
242,Thuja plicata,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
251,Torreya californica,0,1,1,1,0,1,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
261,Tsuga canadensis,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
262,Tsuga caroliniana,0,1,1,1,0,1,0,0,0,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
263,Tsuga heterophylla,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
264,Tsuga mertensiana,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
303,Acacia farnesiana,0,0,0,0,0,0,0,0,0,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,1,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
311,Acer barbatum,0,0,0,0,0,0,0,0,0,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
312,Acer macrophyllum,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
313,Acer negundo,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
314,Acer nigrum,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
315,Acer pensylvanicum,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
316,Acer rubrum,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
317,Acer saccharinum,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
318,Acer saccharum,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
319,Acer spicatum,0,0,0,0,0,1,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
320,Acer platanoides,0,0,0,0,0,0,1,,,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
322,Acer grandidentatum,0,0,0,0,0,0,0,0,0,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,1,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
323,Acer leucoderme,0,1,1,1,0,1,0,0,0,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
331,Aesculus glabra,0,0,0,0,0,0,0,0,0,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
332,Aesculus flava,0,0,0,0,0,0,1,,,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
333,Aesculus californica,0,0,0,0,0,0,0,0,0,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
334,Aesculus glabra var. arguta,0,1,1,1,0,1,1,,,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
341,Ailanthus altissima,0,0,0,0,0,0,1,,,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
345,Albizia julibrissin,0,0,0,0,0,0,1,,,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
350,Alnus spp.,0,1,1,1,1,1,1,,,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
351,Alnus rubra,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
352,Alnus rhombifolia,0,0,0,0,0,0,0,0,0,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
353,Alnus oblongifolia,0,1,1,1,0,1,0,0,0,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
355,Alnus glutinosa,0,1,1,1,0,1,1,,,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
356,Amelanchier spp.,0,0,0,0,0,0,1,,,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
357,Amelanchier arborea,0,0,0,0,0,1,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
361,Arbutus menziesii,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
362,Arbutus arizonica,0,1,1,1,0,1,0,0,0,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
363,Arbutus xalapensis,0,1,1,1,1,1,1,,,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,1,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
367,Asimina triloba,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
371,Betula alleghaniensis,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
372,Betula lenta,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
373,Betula nigra,0,0,0,0,0,0,0,0,0,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
374,Betula occidentalis,0,0,0,0,0,1,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
375,Betula papyrifera,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
379,Betula populifolia,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
381,Sideroxylon lanuginosum ssp. lanuginosum,0,0,0,0,0,0,1,,,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
391,Carpinus caroliniana,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
401,Carya aquatica,0,0,0,0,0,0,0,0,0,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
402,Carya cordiformis,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
403,Carya glabra,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
404,Carya illinoinensis,0,0,0,0,0,0,1,,,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
405,Carya laciniosa,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
406,Carya myristiciformis,0,1,1,1,1,1,1,,,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
407,Carya ovata,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
408,Carya texana,0,0,0,0,0,0,0,0,0,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
409,Carya alba,0,0,0,0,0,0,1,,,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
410,Carya pallida,0,0,0,0,0,0,0,0,0,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
411,Carya floridana,0,1,1,1,1,1,0,0,0,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
412,Carya ovalis,0,0,0,0,0,0,1,,,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
413,Carya carolinae-septentrionalis,0,1,1,1,0,1,1,,,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
421,Castanea dentata,0,0,0,0,0,0,0,1,0,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
422,Castanea pumila,0,1,1,1,0,1,0,0,0,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
423,Castanea pumila var. ozarkensis,0,1,1,1,0,1,1,,,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
424,Castanea mollissima,0,1,1,1,0,1,1,,,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
431,Chrysolepis chrysophylla var. chrysophylla,0,0,0,0,0,0,1,,,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
451,Catalpa bignonioides,0,0,0,0,0,0,1,,,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
452,Catalpa speciosa,0,0,0,0,0,0,1,,,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
461,Celtis laevigata,0,0,0,0,0,0,0,0,0,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
462,Celtis occidentalis,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
463,Celtis laevigata var. reticulata,0,0,0,0,0,0,1,,,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
471,Cercis canadensis,0,0,0,0,0,0,0,0,0,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
475,Cercocarpus ledifolius,0,0,0,0,0,0,0,0,0,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,1,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
481,Cladrastis kentukea,0,1,1,1,0,1,0,0,0,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
491,Cornus florida,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
492,Cornus nuttallii,0,0,0,0,0,0,0,1,1,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
500,Crataegus spp.,0,0,0,0,0,0,1,,,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
501,Crataegus crus-galli,0,1,1,1,0,1,1,,,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,DESCRIPTIVE_DIAGNOSTIC_NOT_EXCLUSION,sampling flags use pre-specified lowest frontier nodes (5 detected cells per fold; 10 positive plots per fold); severe imbalance means one fold has zero detected cells while the other is positive
