fia_species_code,fia_name_raw,fia_scientific_name,taxon_rank,species_level_flag,usgs_original_map_name,usgs_accepted_name,mapping_type,official_accepted_original_crosswalk_available,note
413,Carya carolinae-septentrionalis,Carya carolinae-septentrionalis,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
421,Castanea dentata,Castanea dentata,species,1,Castanea dentata,Castanea dentata,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
422,Castanea pumila,Castanea pumila,species,1,Castanea pumila,Castanea pumila,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
423,Castanea pumila var. ozarkensis,Castanea pumila var. ozarkensis,infraspecies,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
424,Castanea mollissima,Castanea mollissima,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
431,Chrysolepis chrysophylla var. chrysophylla,Chrysolepis chrysophylla var. chrysophylla,infraspecies,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
451,Catalpa bignonioides,Catalpa bignonioides,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
452,Catalpa speciosa,Catalpa speciosa,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
461,Celtis laevigata,Celtis laevigata,species,1,Celtis laevigata,Celtis laevigata,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
462,Celtis occidentalis,Celtis occidentalis,species,1,Celtis occidentalis,Celtis occidentalis,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
463,Celtis laevigata var. reticulata,Celtis laevigata var. reticulata,infraspecies,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
471,Cercis canadensis,Cercis canadensis,species,1,Cercis canadensis,Cercis canadensis,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
475,Cercocarpus ledifolius,Cercocarpus ledifolius,species,1,Cercocarpus ledifolius,Cercocarpus ledifolius,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
481,Cladrastis kentukea,Cladrastis kentukea,species,1,Cladrastis kentukea,Cladrastis kentukea,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
491,Cornus florida,Cornus florida,species,1,Cornus florida,Cornus florida,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
492,Cornus nuttallii,Cornus nuttallii,species,1,Cornus nuttallii,Cornus nuttallii,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
500,Crataegus spp.,Crataegus spp.,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
501,Crataegus crus-galli,Crataegus crus-galli,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
502,Crataegus mollis,Crataegus mollis,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
511,Eucalyptus globulus,Eucalyptus globulus,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
513,Eucalyptus grandis,Eucalyptus grandis,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
521,Diospyros virginiana,Diospyros virginiana,species,1,Diospyros virginiana,Diospyros virginiana,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
522,Diospyros texana,Diospyros texana,species,1,Diospyros texana,Diospyros texana,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
523,Ehretia anacua,Ehretia anacua,species,1,Ehretia anacua,Ehretia anacua,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
531,Fagus grandifolia,Fagus grandifolia,species,1,Fagus grandifolia,Fagus grandifolia,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
541,Fraxinus americana,Fraxinus americana,species,1,Fraxinus americana,Fraxinus americana,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
542,Fraxinus latifolia,Fraxinus latifolia,species,1,Fraxinus latifolia,Fraxinus latifolia,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
543,Fraxinus nigra,Fraxinus nigra,species,1,Fraxinus nigra,Fraxinus nigra,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
544,Fraxinus pennsylvanica,Fraxinus pennsylvanica,species,1,Fraxinus pennsylvanica,Fraxinus pennsylvanica,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
545,Fraxinus profunda,Fraxinus profunda,species,1,Fraxinus profunda,Fraxinus profunda,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
546,Fraxinus quadrangulata,Fraxinus quadrangulata,species,1,Fraxinus quadrangulata,Fraxinus quadrangulata,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
547,Fraxinus velutina,Fraxinus velutina,species,1,Fraxinus velutina,Fraxinus velutina,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
548,Fraxinus caroliniana,Fraxinus caroliniana,species,1,Fraxinus caroliniana,Fraxinus caroliniana,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
549,Fraxinus texensis,Fraxinus texensis,species,1,Fraxinus texensis,Fraxinus texensis,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
551,Gleditsia aquatica,Gleditsia aquatica,species,1,Gleditsia aquatica,Gleditsia aquatica,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
552,Gleditsia triacanthos,Gleditsia triacanthos,species,1,Gleditsia triacanthos,Gleditsia triacanthos,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
555,Gordonia lasianthus,Gordonia lasianthus,species,1,Gordonia lasianthus,Gordonia lasianthus,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
561,Ginkgo biloba,Ginkgo biloba,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
571,Gymnocladus dioicus,Gymnocladus dioicus,species,1,Gymnocladus dioicus,Gymnocladus dioicus,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
581,Halesia carolina,Halesia carolina,species,1,Halesia carolina,Halesia carolina,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
582,Halesia diptera,Halesia diptera,species,1,Halesia diptera,Halesia diptera,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
591,Ilex opaca,Ilex opaca,species,1,Ilex opaca,Ilex opaca,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
601,Juglans cinerea,Juglans cinerea,species,1,Juglans cinerea,Juglans cinerea,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
602,Juglans nigra,Juglans nigra,species,1,Juglans nigra,Juglans nigra,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
603,Juglans hindsii,Juglans hindsii,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
604,Juglans californica,Juglans californica,species,1,Juglans californica,Juglans californica,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
605,Juglans microcarpa,Juglans microcarpa,species,1,Juglans microcarpa,Juglans microcarpa,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
606,Juglans major,Juglans major,species,1,Juglans major,Juglans major,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
611,Liquidambar styraciflua,Liquidambar styraciflua,species,1,Liquidambar styraciflua,Liquidambar styraciflua,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
621,Liriodendron tulipifera,Liriodendron tulipifera,species,1,Liriodendron tulipifera,Liriodendron tulipifera,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
631,Lithocarpus densiflorus,Lithocarpus densiflorus,species,1,Lithocarpus densiflorus,Lithocarpus densiflorus,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
641,Maclura pomifera,Maclura pomifera,species,1,Maclura pomifera,Maclura pomifera,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
651,Magnolia acuminata,Magnolia acuminata,species,1,Magnolia acuminata,Magnolia acuminata,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
652,Magnolia grandiflora,Magnolia grandiflora,species,1,Magnolia grandiflora,Magnolia grandiflora,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
653,Magnolia virginiana,Magnolia virginiana,species,1,Magnolia virginiana,Magnolia virginiana,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
654,Magnolia macrophylla,Magnolia macrophylla,species,1,Magnolia macrophylla,Magnolia macrophylla,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
655,Magnolia fraseri,Magnolia fraseri,species,1,Magnolia fraseri,Magnolia fraseri,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
658,Magnolia tripetala,Magnolia tripetala,species,1,Magnolia tripetala,Magnolia tripetala,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
660,Malus spp.,Malus spp.,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
661,Malus fusca,Malus fusca,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
662,Malus angustifolia,Malus angustifolia,species,1,Malus angustifolia,Malus angustifolia,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
663,Malus coronaria,Malus coronaria,species,1,Malus coronaria,Malus coronaria,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
681,Morus alba,Morus alba,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
682,Morus rubra,Morus rubra,species,1,Morus rubra,Morus rubra,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
683,Morus microphylla,Morus microphylla,species,1,Morus microphylla,Morus microphylla,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
691,Nyssa aquatica,Nyssa aquatica,species,1,Nyssa aquatica,Nyssa aquatica,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
692,Nyssa ogeche,Nyssa ogeche,species,1,Nyssa ogeche,Nyssa ogeche,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
693,Nyssa sylvatica,Nyssa sylvatica,species,1,Nyssa sylvatica,Nyssa sylvatica,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
694,Nyssa biflora,Nyssa biflora,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
701,Ostrya virginiana,Ostrya virginiana,species,1,Ostrya virginiana,Ostrya virginiana,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
711,Oxydendrum arboreum,Oxydendrum arboreum,species,1,Oxydendrum arboreum,Oxydendrum arboreum,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
712,Paulownia tomentosa,Paulownia tomentosa,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
721,Persea borbonia,Persea borbonia,species,1,Persea borbonia,Persea borbonia,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
722,Planera aquatica,Planera aquatica,species,1,Planera aquatica,Planera aquatica,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
730,Platanus racemosa,Platanus racemosa,species,1,Platanus racemosa,Platanus racemosa,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
731,Platanus occidentalis,Platanus occidentalis,species,1,Platanus occidentalis,Platanus occidentalis,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
732,Platanus wrightii,Platanus wrightii,species,1,Platanus wrightii,Platanus wrightii,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
741,Populus balsamifera,Populus balsamifera,species,1,Populus balsamifera,Populus balsamifera,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
742,Populus deltoides,Populus deltoides,species,1,Populus deltoides,Populus deltoides,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
743,Populus grandidentata,Populus grandidentata,species,1,Populus grandidentata,Populus grandidentata,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
744,Populus heterophylla,Populus heterophylla,species,1,Populus heterophylla,Populus heterophylla,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
745,Populus deltoides ssp. monilifera,Populus deltoides ssp. monilifera,infraspecies,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
746,Populus tremuloides,Populus tremuloides,species,1,Populus tremuloides,Populus tremuloides,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
747,Populus balsamifera ssp. trichocarpa,Populus balsamifera ssp. trichocarpa,infraspecies,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
748,Populus fremontii,Populus fremontii,species,1,Populus fremontii,Populus fremontii,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
749,Populus angustifolia,Populus angustifolia,species,1,Populus angustifolia,Populus angustifolia,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
752,Populus alba,Populus alba,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
753,Populus nigra,Populus nigra,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
756,Prosopis glandulosa,Prosopis glandulosa,species,1,Prosopis glandulosa,Prosopis glandulosa,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
757,Prosopis velutina,Prosopis velutina,species,1,Prosopis velutina,Prosopis velutina,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
758,Prosopis pubescens,Prosopis pubescens,species,1,Prosopis pubescens,Prosopis pubescens,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
760,Prunus spp.,Prunus spp.,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
761,Prunus pensylvanica,Prunus pensylvanica,species,1,Prunus pensylvanica,Prunus pensylvanica,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
762,Prunus serotina,Prunus serotina,species,1,Prunus serotina,Prunus serotina,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
763,Prunus virginiana,Prunus virginiana,species,1,Prunus virginiana,Prunus virginiana,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
764,Prunus persica,Prunus persica,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
766,Prunus americana,Prunus americana,species,1,Prunus americana,Prunus americana,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
768,Prunus emarginata,Prunus emarginata,species,1,Prunus emarginata,Prunus emarginata,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
771,Prunus avium,Prunus avium,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
773,Prunus domestica,Prunus domestica,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
801,Quercus agrifolia,Quercus agrifolia,species,1,Quercus agrifolia,Quercus agrifolia,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
802,Quercus alba,Quercus alba,species,1,Quercus alba,Quercus alba,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
803,Quercus arizonica,Quercus arizonica,species,1,Quercus arizonica,Quercus arizonica,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
804,Quercus bicolor,Quercus bicolor,species,1,Quercus bicolor,Quercus bicolor,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
805,Quercus chrysolepis,Quercus chrysolepis,species,1,Quercus chrysolepis,Quercus chrysolepis,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
806,Quercus coccinea,Quercus coccinea,species,1,Quercus coccinea,Quercus coccinea,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
807,Quercus douglasii,Quercus douglasii,species,1,Quercus douglasii,Quercus douglasii,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
808,Quercus sinuata var. sinuata,Quercus sinuata var. sinuata,infraspecies,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
809,Quercus ellipsoidalis,Quercus ellipsoidalis,species,1,Quercus ellipsoidalis,Quercus ellipsoidalis,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
810,Quercus emoryi,Quercus emoryi,species,1,Quercus emoryi,Quercus emoryi,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
811,Quercus engelmannii,Quercus engelmannii,species,1,Quercus engelmannii,Quercus engelmannii,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
812,Quercus falcata,Quercus falcata,species,1,Quercus falcata,Quercus falcata,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
813,Quercus pagoda,Quercus pagoda,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
814,Quercus gambelii,Quercus gambelii,species,1,Quercus gambelii,Quercus gambelii,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
815,Quercus garryana,Quercus garryana,species,1,Quercus garryana,Quercus garryana,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
816,Quercus ilicifolia,Quercus ilicifolia,species,1,Quercus ilicifolia,Quercus ilicifolia,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
817,Quercus imbricaria,Quercus imbricaria,species,1,Quercus imbricaria,Quercus imbricaria,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
818,Quercus kelloggii,Quercus kelloggii,species,1,Quercus kelloggii,Quercus kelloggii,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
819,Quercus laevis,Quercus laevis,species,1,Quercus laevis,Quercus laevis,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
820,Quercus laurifolia,Quercus laurifolia,species,1,Quercus laurifolia,Quercus laurifolia,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
821,Quercus lobata,Quercus lobata,species,1,Quercus lobata,Quercus lobata,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
822,Quercus lyrata,Quercus lyrata,species,1,Quercus lyrata,Quercus lyrata,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
823,Quercus macrocarpa,Quercus macrocarpa,species,1,Quercus macrocarpa,Quercus macrocarpa,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
824,Quercus marilandica,Quercus marilandica,species,1,Quercus marilandica,Quercus marilandica,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
825,Quercus michauxii,Quercus michauxii,species,1,Quercus michauxii,Quercus michauxii,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
826,Quercus muehlenbergii,Quercus muehlenbergii,species,1,Quercus muehlenbergii,Quercus muehlenbergii,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
827,Quercus nigra,Quercus nigra,species,1,Quercus nigra,Quercus nigra,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
828,Quercus texana,Quercus texana,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
829,Quercus oblongifolia,Quercus oblongifolia,species,1,Quercus oblongifolia,Quercus oblongifolia,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
830,Quercus palustris,Quercus palustris,species,1,Quercus palustris,Quercus palustris,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
831,Quercus phellos,Quercus phellos,species,1,Quercus phellos,Quercus phellos,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
832,Quercus prinus,Quercus prinus,species,1,Quercus prinus,Quercus prinus,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
833,Quercus rubra,Quercus rubra,species,1,Quercus rubra,Quercus rubra,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
834,Quercus shumardii,Quercus shumardii,species,1,Quercus shumardii,Quercus shumardii,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
835,Quercus stellata,Quercus stellata,species,1,Quercus stellata,Quercus stellata,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
836,Quercus similis,Quercus similis,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
837,Quercus velutina,Quercus velutina,species,1,Quercus velutina,Quercus velutina,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
838,Quercus virginiana,Quercus virginiana,species,1,Quercus virginiana,Quercus virginiana,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
839,Quercus wislizeni,Quercus wislizeni,species,1,Quercus wislizeni,Quercus wislizeni,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
840,Quercus margarettiae,Quercus margarettiae,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
841,Quercus minima,Quercus minima,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
842,Quercus incana,Quercus incana,species,1,Quercus incana,Quercus incana,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
843,Quercus hypoleucoides,Quercus hypoleucoides,species,1,Quercus hypoleucoides,Quercus hypoleucoides,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
844,Quercus oglethorpensis,Quercus oglethorpensis,species,1,Quercus oglethorpensis,Quercus oglethorpensis,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
845,Quercus prinoides,Quercus prinoides,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
846,Quercus grisea,Quercus grisea,species,1,Quercus grisea,Quercus grisea,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
