audit_scope,taxon,csv_records,netcdf_records,mismatch_count,max_abs_difference,status,note
species_presence_absence,Guapira discolor,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Gutierrezia microcephala,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Gymnocladus dioicus,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Halesia carolina,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Halesia diptera,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Halesia parviflora,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Hamamelis virginiana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Hamelia patens,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Haplopappus cooperi,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Haplopappus cuneatus,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Haplopappus laricifolius,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Haplopappus tenuisectus,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Hazardia brickellioides,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Helietta parvifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Hesperoyucca newberryi,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Hesperoyucca whipplei,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Holacantha emoryi,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Hymenoclea salsola,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Hyptis emoryi,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Ilex ambigua,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Ilex amelanchier,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Ilex cassine,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Ilex coriacea,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Ilex decidua,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Ilex laevigata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Ilex montana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Ilex myrtifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Ilex opaca,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Ilex verticillata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Ilex vomitoria,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Illicium floridanum,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Illicium parviflorum,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Janusia gracilis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Jatropha cardiophylla,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Jatropha cuneata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Juglans californica,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Juglans cinerea,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Juglans major,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Juglans microcarpa,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Juglans nigra,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Juniperus ashei,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Juniperus californica,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Juniperus communis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Juniperus deppeana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Juniperus erythrocarpa,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Juniperus horizontalis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Juniperus monosperma,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Juniperus occidentalis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Juniperus osteosperma,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Juniperus pinchotii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Juniperus scopulorum,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Juniperus silicicola,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Juniperus virginiana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Kalmia latifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Koeberlinia spinosa,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Krameria grayi,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Krameria parvifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Laguncularia racemosa,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Larix laricina,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Larix lyallii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Larix occidentalis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Larrea divaricata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Leitneria floridana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Leucaena pulverulenta,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Leucaena retusa,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Libocedrus decurrens,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Lippia wrightii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Liquidambar styraciflua,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Liriodendron tulipifera,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Lithocarpus densiflorus,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Lophocereus schottii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Lycium andersonii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Lycium cooperi,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Lycium exsertum,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Lycium fremontii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Lycium macrodon,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Lycium parishii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Lyonia ferruginea,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Lysiloma latisiliquum,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Maclura pomifera,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Magnolia acuminata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Magnolia ashei,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Magnolia fraseri,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Magnolia grandiflora,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Magnolia macrophylla,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Magnolia pyramidata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Magnolia tripetala,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Magnolia virginiana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Malus angustifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Malus coronaria,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Malus diversifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Malus ioensis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Mammillaria grahamii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Mastichodendron foetidissimum,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Menodora spinescens,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Metopium toxiferum,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Mimosa dysocarpa,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Mortonia scabrella,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Mortonia sempervirens,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Mortonia utahensis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Morus microphylla,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Morus rubra,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Myrcianthes fragrans,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Myrica californica,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Myrica cerifera,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Myrica heterophylla,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Myrica inodora,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Myrica pensylvanica,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Nectandra coriacea,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Nemopanthus collinus,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Nolina bigelovii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Nolina micrantha,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Nolina microcarpa,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Nolina texana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Nyssa aquatica,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Nyssa ogeche,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Nyssa sylvatica,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Olneya tesota,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Opuntia basilaris,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Opuntia chlorotica,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Osmanthus americanus,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Ostrya knowltonii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Ostrya virginiana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Oxydendrum arboreum,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Parkinsonia aculeata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Parthenium incanum,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Perityle emoryi,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Persea borbonia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Peucephyllum schottii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Phoradendron californicum,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Photinia arbutifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Picea breweriana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Picea engelmannii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Picea glauca,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Picea mariana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Picea pungens,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Picea rubens,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Picea sitchensis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinckneya pubens,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus albicaulis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus aristata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus attenuata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus balfouriana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus banksiana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus cembroides,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus clausa,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus contorta,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus coulteri,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus echinata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus edulis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus elliottii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus engelmannii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus flexilis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus glabra,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus jeffreyi,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus lambertiana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus leiophylla,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus longaeva,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus monophylla,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus monticola,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus muricata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus palustris,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus ponderosa,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus pungens,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus quadrifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus resinosa,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus rigida,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus sabiniana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus serotina,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus strobiformis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus strobus,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus taeda,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pinus virginiana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pithecellobium flexicaule,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pithecellobium guadalupense,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pithecellobium pallens,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Planera aquatica,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Platanus occidentalis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Platanus racemosa,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Platanus wrightii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Populus angustifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Populus balsamifera,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Populus deltoides,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Populus fremontii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Populus grandidentata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Populus heterophylla,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Populus tremuloides,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Populus trichocarpa,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Prosopis glandulosa,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Prosopis pubescens,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Prosopis velutina,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Prunus alleghaniensis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Prunus americana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Prunus caroliniana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Prunus emarginata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Prunus fasciculata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Prunus fremontii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Prunus hortulana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Prunus ilicifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Prunus mexicana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Prunus munsoniana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Prunus nigra,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Prunus pensylvanica,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Prunus serotina,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Prunus subcordata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Prunus umbellata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Prunus virginiana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pseudotsuga macrocarpa,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Pseudotsuga menziesii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Psorothamnus thompsoniae,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Ptelea crenulata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Ptelea trifoliata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Purshia glandulosa,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus agrifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus alba,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus arizonica,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus arkansana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus bicolor,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus chapmanii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus chrysolepis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus coccinea,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus cornelius-mulleri,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus douglasii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus dunnii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus durandii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus ellipsoidalis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus emoryi,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus engelmannii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus falcata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus gambelii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus garryana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus georgiana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus glaucoides,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus gravesii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus grisea,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus havardii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus hinckleyi,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus hypoleucoides,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus ilicifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus imbricaria,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus incana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus john-tuckeri,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus kelloggii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus laevis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus laurifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus lobata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus lyrata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus macrocarpa,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus marilandica,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus michauxii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus mohriana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus muehlenbergii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus myrtifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus nigra,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus nuttallii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus oblongifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus oglethorpensis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus palustris,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus phellos,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus prinus,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus pungens,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus rubra,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus rugosa,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus shumardii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus stellata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus toumeyi,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus turbinella,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus undulata complex,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus velutina,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus virginiana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Quercus wislizeni,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Rapanea punctata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Rhamnus betulaefolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Rhamnus californica,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Rhamnus caroliniana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Rhamnus crocea,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Rhamnus purshiana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Rhizophora mangle,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Rhododendron catawbiense,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Rhododendron macrophyllum,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Rhododendron maximum,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Rhus choriophylla,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Rhus copallina,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Rhus glabra,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Rhus integrifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Rhus lanceolata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
