synthetic_species_id,world,cell_50km,true_support,species_total_mass,latent_allocation,latent_cell_mass
SYN003,STRONG,50km_40_57,YES,100000000.0,0.0006697132180761863,66971.32180761863
SYN003,STRONG,50km_40_58,YES,100000000.0,0.0007485519267957122,74855.19267957122
SYN003,STRONG,50km_40_59,YES,100000000.0,0.0005524772754495656,55247.727544956564
SYN003,STRONG,50km_40_60,YES,100000000.0,0.0001777303423114934,17773.03423114934
SYN003,STRONG,50km_41_46,YES,100000000.0,0.0007442140443324677,74421.40443324677
SYN003,STRONG,50km_41_47,YES,100000000.0,0.0023215919780894385,232159.19780894383
SYN003,STRONG,50km_41_48,YES,100000000.0,0.0008766020190535425,87660.20190535425
SYN003,STRONG,50km_41_51,YES,100000000.0,0.0001317463409973406,13174.63409973406
SYN003,STRONG,50km_41_52,YES,100000000.0,0.00044773998390725906,44773.99839072591
SYN003,STRONG,50km_41_53,YES,100000000.0,0.002087780410411409,208778.04104114088
SYN003,STRONG,50km_41_54,YES,100000000.0,0.004372222763891333,437222.2763891333
SYN003,STRONG,50km_41_55,YES,100000000.0,0.002592010397442159,259201.0397442159
SYN003,STRONG,50km_41_56,YES,100000000.0,0.0024056533890823065,240565.33890823065
SYN003,STRONG,50km_41_57,YES,100000000.0,0.0026376969248189585,263769.69248189585
SYN003,STRONG,50km_41_58,YES,100000000.0,0.0011874585895371554,118745.85895371553
SYN003,STRONG,50km_41_59,YES,100000000.0,0.0010977659316928853,109776.59316928854
SYN003,STRONG,50km_41_60,YES,100000000.0,0.00022985413281974976,22985.413281974976
SYN003,STRONG,50km_42_46,YES,100000000.0,0.00043418104068623336,43418.10406862334
SYN003,STRONG,50km_42_47,YES,100000000.0,0.0005672223668093332,56722.23668093332
SYN003,STRONG,50km_42_48,YES,100000000.0,0.0004362468663150109,43624.686631501085
SYN003,STRONG,50km_42_52,YES,100000000.0,0.00012278675814153905,12278.675814153905
SYN003,STRONG,50km_42_53,YES,100000000.0,0.0004797775525631318,47977.755256313176
SYN003,STRONG,50km_42_54,YES,100000000.0,0.0023983292031640553,239832.92031640554
SYN003,STRONG,50km_42_55,YES,100000000.0,0.0048698629925150675,486986.29925150675
SYN003,STRONG,50km_42_56,YES,100000000.0,0.00290416231525743,290416.23152574303
SYN003,STRONG,50km_42_57,YES,100000000.0,0.0010043010848112199,100430.10848112199
SYN003,STRONG,50km_42_58,YES,100000000.0,0.000489927295714792,48992.7295714792
SYN003,STRONG,50km_42_59,YES,100000000.0,0.00033520149834643777,33520.14983464378
SYN003,STRONG,50km_42_60,YES,100000000.0,0.00020171533978760996,20171.533978760996
SYN003,STRONG,50km_43_53,YES,100000000.0,0.0001501074336442977,15010.74336442977
SYN003,STRONG,50km_43_54,YES,100000000.0,0.0005119825033820176,51198.25033820176
SYN003,STRONG,50km_43_55,YES,100000000.0,0.0021327134909591,213271.34909590997
SYN003,STRONG,50km_43_56,YES,100000000.0,0.0005870767627590794,58707.676275907936
SYN003,STRONG,50km_43_57,YES,100000000.0,0.00021216625947371878,21216.62594737188
SYN003,STRONG,50km_44_54,YES,100000000.0,0.00013621404184230589,13621.404184230589
SYN003,STRONG,50km_44_55,YES,100000000.0,0.0002628584512825958,26285.84512825958
SYN003,STRONG,50km_44_56,YES,100000000.0,0.00014055483455501712,14055.483455501711
SYN003,STRONG,50km_45_55,YES,100000000.0,5.473033905238322e-05,5473.033905238322
SYN003,PAIRED_NULL,50km_27_46,YES,100000000.0,2.195790198507902e-05,2195.790198507902
SYN003,PAIRED_NULL,50km_27_47,YES,100000000.0,5.2464834261262304e-05,5246.48342612623
SYN003,PAIRED_NULL,50km_28_45,YES,100000000.0,3.374748816532371e-05,3374.748816532371
SYN003,PAIRED_NULL,50km_28_46,YES,100000000.0,5.473033905238322e-05,5473.033905238322
SYN003,PAIRED_NULL,50km_28_47,YES,100000000.0,0.00014055483455501712,14055.483455501711
SYN003,PAIRED_NULL,50km_29_43,YES,100000000.0,4.9109575925113305e-05,4910.95759251133
SYN003,PAIRED_NULL,50km_29_44,YES,100000000.0,0.00013168727420650807,13168.727420650808
SYN003,PAIRED_NULL,50km_29_45,YES,100000000.0,0.0002628584512825958,26285.84512825958
SYN003,PAIRED_NULL,50km_29_46,YES,100000000.0,0.0005615708112999642,56157.081129996426
SYN003,PAIRED_NULL,50km_29_47,YES,100000000.0,0.0008272194670079481,82721.94670079481
SYN003,PAIRED_NULL,50km_30_43,YES,100000000.0,0.00019921018154140806,19921.018154140806
SYN003,PAIRED_NULL,50km_30_44,YES,100000000.0,0.0008556394587507604,85563.94587507604
SYN003,PAIRED_NULL,50km_30_45,YES,100000000.0,0.0021327134909591,213271.34909590997
SYN003,PAIRED_NULL,50km_30_46,YES,100000000.0,0.0026485119415262316,264851.1941526232
SYN003,PAIRED_NULL,50km_30_47,YES,100000000.0,0.0035093549779526305,350935.4977952631
SYN003,PAIRED_NULL,50km_30_48,YES,100000000.0,0.007674672573446454,767467.2573446454
SYN003,PAIRED_NULL,50km_31_42,YES,100000000.0,8.293891157612414e-05,8293.891157612414
SYN003,PAIRED_NULL,50km_31_43,YES,100000000.0,0.0008129740116895957,81297.40116895958
SYN003,PAIRED_NULL,50km_31_44,YES,100000000.0,0.002999092400018371,299909.2400018371
SYN003,PAIRED_NULL,50km_31_45,YES,100000000.0,0.0048698629925150675,486986.29925150675
SYN003,PAIRED_NULL,50km_31_46,YES,100000000.0,0.0057348573026729174,573485.7302672918
SYN003,PAIRED_NULL,50km_31_47,YES,100000000.0,0.005470322170025987,547032.2170025987
SYN003,PAIRED_NULL,50km_31_48,YES,100000000.0,0.006330023603469221,633002.3603469222
SYN003,PAIRED_NULL,50km_31_49,YES,100000000.0,0.006031391540586757,603139.1540586757
SYN003,PAIRED_NULL,50km_31_50,YES,100000000.0,0.006522423217551381,652242.3217551381
SYN003,PAIRED_NULL,50km_31_51,YES,100000000.0,0.007769171905383446,776917.1905383447
SYN003,PAIRED_NULL,50km_32_42,YES,100000000.0,0.00020171533978760996,20171.533978760996
SYN003,PAIRED_NULL,50km_32_43,YES,100000000.0,0.0021806088936821336,218060.88936821336
SYN003,PAIRED_NULL,50km_32_44,YES,100000000.0,0.006227816405447215,622781.6405447215
SYN003,PAIRED_NULL,50km_32_45,YES,100000000.0,0.0076093946353507,760939.4635350701
SYN003,PAIRED_NULL,50km_32_46,YES,100000000.0,0.005930439249735471,593043.9249735471
SYN003,PAIRED_NULL,50km_32_47,YES,100000000.0,0.004372222763891333,437222.2763891333
SYN003,PAIRED_NULL,50km_32_48,YES,100000000.0,0.0036855335471104858,368553.3547110486
SYN003,PAIRED_NULL,50km_32_49,YES,100000000.0,0.004562870120652939,456287.0120652939
SYN003,PAIRED_NULL,50km_32_50,YES,100000000.0,0.005460649927313113,546064.9927313114
SYN003,PAIRED_NULL,50km_32_51,YES,100000000.0,0.007385255257209605,738525.5257209605
SYN003,PAIRED_NULL,50km_32_52,YES,100000000.0,0.009093579951652508,909357.9951652507
SYN003,PAIRED_NULL,50km_33_42,YES,100000000.0,0.0005328299951659211,53282.99951659211
SYN003,PAIRED_NULL,50km_33_43,YES,100000000.0,0.0023983292031640553,239832.92031640554
SYN003,PAIRED_NULL,50km_33_44,YES,100000000.0,0.005880733799952331,588073.3799952331
SYN003,PAIRED_NULL,50km_33_45,YES,100000000.0,0.005951928087622978,595192.8087622977
SYN003,PAIRED_NULL,50km_33_46,YES,100000000.0,0.003445425878278588,344542.5878278588
SYN003,PAIRED_NULL,50km_33_47,YES,100000000.0,0.0024056533890823065,240565.33890823065
SYN003,PAIRED_NULL,50km_33_48,YES,100000000.0,0.002592010397442159,259201.0397442159
SYN003,PAIRED_NULL,50km_33_49,YES,100000000.0,0.003315952247130043,331595.2247130043
SYN003,PAIRED_NULL,50km_33_50,YES,100000000.0,0.004507133578414303,450713.35784143035
SYN003,PAIRED_NULL,50km_33_51,YES,100000000.0,0.004851862624012827,485186.2624012827
SYN003,PAIRED_NULL,50km_33_52,YES,100000000.0,0.0070583682293571355,705836.8229357136
SYN003,PAIRED_NULL,50km_34_41,YES,100000000.0,0.00011840376987926811,11840.376987926811
SYN003,PAIRED_NULL,50km_34_42,YES,100000000.0,0.0006666971340208174,66669.71340208175
SYN003,PAIRED_NULL,50km_34_43,YES,100000000.0,0.0023215919780894385,232159.19780894383
SYN003,PAIRED_NULL,50km_34_44,YES,100000000.0,0.00301958053900612,301958.053900612
SYN003,PAIRED_NULL,50km_34_45,YES,100000000.0,0.0027533764997467545,275337.64997467544
SYN003,PAIRED_NULL,50km_34_46,YES,100000000.0,0.0019887040926539023,198870.40926539025
SYN003,PAIRED_NULL,50km_34_47,YES,100000000.0,0.0010222557785106506,102225.57785106506
SYN003,PAIRED_NULL,50km_34_48,YES,100000000.0,0.0010977659316928853,109776.59316928854
SYN003,PAIRED_NULL,50km_34_49,YES,100000000.0,0.002087780410411409,208778.04104114088
SYN003,PAIRED_NULL,50km_34_50,YES,100000000.0,0.0026664730993441383,266647.3099344138
SYN003,PAIRED_NULL,50km_34_51,YES,100000000.0,0.0029259291014410225,292592.91014410224
SYN003,PAIRED_NULL,50km_34_52,YES,100000000.0,0.0028187910841242967,281879.1084124297
SYN003,PAIRED_NULL,50km_34_53,YES,100000000.0,0.0026376969248189585,263769.69248189585
SYN003,PAIRED_NULL,50km_35_41,YES,100000000.0,0.00011280905432653678,11280.905432653679
SYN003,PAIRED_NULL,50km_35_42,YES,100000000.0,0.00047402124177022123,47402.124177022124
SYN003,PAIRED_NULL,50km_35_43,YES,100000000.0,0.0010043010848112199,100430.10848112199
SYN003,PAIRED_NULL,50km_35_44,YES,100000000.0,0.001901976210725044,190197.6210725044
SYN003,PAIRED_NULL,50km_35_45,YES,100000000.0,0.0014581414441520479,145814.1444152048
SYN003,PAIRED_NULL,50km_35_46,YES,100000000.0,0.0007485519267957122,74855.19267957122
SYN003,PAIRED_NULL,50km_35_47,YES,100000000.0,0.00043418104068623336,43418.10406862334
SYN003,PAIRED_NULL,50km_35_48,YES,100000000.0,0.00037862475562575477,37862.47556257548
SYN003,PAIRED_NULL,50km_35_49,YES,100000000.0,0.0006622409407081804,66224.09407081804
SYN003,PAIRED_NULL,50km_35_50,YES,100000000.0,0.0008766020190535425,87660.20190535425
SYN003,PAIRED_NULL,50km_35_51,YES,100000000.0,0.0013077074509983276,130770.74509983277
SYN003,PAIRED_NULL,50km_35_52,YES,100000000.0,0.0011092743843470713,110927.43843470713
SYN003,PAIRED_NULL,50km_35_53,YES,100000000.0,0.0014555749796706838,145557.4979670684
SYN003,PAIRED_NULL,50km_36_40,YES,100000000.0,4.769833230409823e-05,4769.833230409823
SYN003,PAIRED_NULL,50km_36_41,YES,100000000.0,8.65042339669107e-05,8650.42339669107
SYN003,PAIRED_NULL,50km_36_42,YES,100000000.0,0.00022985413281974976,22985.413281974976
SYN003,PAIRED_NULL,50km_36_43,YES,100000000.0,0.0005697867983652284,56978.67983652284
SYN003,PAIRED_NULL,50km_36_44,YES,100000000.0,0.0007632044492737131,76320.44492737131
SYN003,PAIRED_NULL,50km_36_45,YES,100000000.0,0.0007353514756309973,73535.14756309973
SYN003,PAIRED_NULL,50km_36_46,YES,100000000.0,0.0003770159410714988,37701.59410714988
SYN003,PAIRED_NULL,50km_36_47,YES,100000000.0,0.0001501074336442977,15010.74336442977
SYN003,PAIRED_NULL,50km_36_48,YES,100000000.0,9.648159828320438e-05,9648.159828320438
SYN003,PAIRED_NULL,50km_36_49,YES,100000000.0,0.00013621404184230589,13621.404184230589
SYN003,PAIRED_NULL,50km_36_50,YES,100000000.0,0.00019558953016537297,19558.953016537296
SYN003,PAIRED_NULL,50km_36_51,YES,100000000.0,0.0003633302495129819,36333.02495129819
SYN003,PAIRED_NULL,50km_36_52,YES,100000000.0,0.00038350035275949446,38350.03527594945
SYN003,PAIRED_NULL,50km_36_53,YES,100000000.0,0.0005524772754495656,55247.727544956564
SYN003,PAIRED_NULL,50km_37_43,YES,100000000.0,0.00027320947517041284,27320.947517041284
SYN003,PAIRED_NULL,50km_37_44,YES,100000000.0,0.00038894523486473646,38894.52348647365
SYN003,PAIRED_NULL,50km_37_45,YES,100000000.0,0.0004362468663150109,43624.686631501085
SYN003,PAIRED_NULL,50km_37_46,YES,100000000.0,0.00021216625947371878,21216.62594737188
SYN003,PAIRED_NULL,50km_37_47,YES,100000000.0,0.00012455419557822598,12455.419557822597
SYN003,PAIRED_NULL,50km_37_48,YES,100000000.0,6.25419928278303e-05,6254.199282783029
SYN003,PAIRED_NULL,50km_37_49,YES,100000000.0,5.762146013335851e-05,5762.1460133358505
SYN003,PAIRED_NULL,50km_37_50,YES,100000000.0,9.004375086447218e-05,9004.375086447219
SYN003,PAIRED_NULL,50km_37_51,YES,100000000.0,0.00012278675814153905,12278.675814153905
SYN003,PAIRED_NULL,50km_37_52,YES,100000000.0,0.00015358465608208648,15358.465608208648
SYN003,PAIRED_NULL,50km_37_53,YES,100000000.0,0.00035829257889156697,35829.257889156695
SYN003,PAIRED_NULL,50km_38_44,YES,100000000.0,0.00017179157609067044,17179.157609067046
SYN003,PAIRED_NULL,50km_38_45,YES,100000000.0,0.0003610929099054831,36109.29099054831
SYN003,PAIRED_NULL,50km_38_46,YES,100000000.0,0.00033520149834643777,33520.14983464378
SYN003,PAIRED_NULL,50km_38_47,YES,100000000.0,0.00016800517972775927,16800.517972775928
SYN003,PAIRED_NULL,50km_38_48,YES,100000000.0,9.39635582027633e-05,9396.35582027633
SYN003,PAIRED_NULL,50km_38_49,YES,100000000.0,6.970001263324151e-05,6970.001263324151
SYN003,PAIRED_NULL,50km_38_50,YES,100000000.0,7.843200484091152e-05,7843.200484091152
SYN003,PAIRED_NULL,50km_38_51,YES,100000000.0,0.00013158922248170522,13158.922248170522
SYN003,PAIRED_NULL,50km_38_52,YES,100000000.0,0.0001777303423114934,17773.03423114934
SYN003,PAIRED_NULL,50km_38_53,YES,100000000.0,0.0007442140443324677,74421.40443324677
SYN003,PAIRED_NULL,50km_38_54,YES,100000000.0,0.002674530782104407,267453.0782104407
SYN003,PAIRED_NULL,50km_39_44,YES,100000000.0,0.0001591163699222668,15911.63699222668
SYN003,PAIRED_NULL,50km_39_45,YES,100000000.0,0.0002986247914594024,29862.47914594024
SYN003,PAIRED_NULL,50km_39_46,YES,100000000.0,0.00044773998390725906,44773.99839072591
SYN003,PAIRED_NULL,50km_39_47,YES,100000000.0,0.00037707817974154173,37707.817974154175
SYN003,PAIRED_NULL,50km_39_48,YES,100000000.0,0.0001712728744087662,17127.28744087662
SYN003,PAIRED_NULL,50km_39_49,YES,100000000.0,0.0001317463409973406,13174.63409973406
SYN003,PAIRED_NULL,50km_39_50,YES,100000000.0,0.00014419046998702772,14419.046998702772
SYN003,PAIRED_NULL,50km_39_51,YES,100000000.0,0.00020355046387802116,20355.046387802115
SYN003,PAIRED_NULL,50km_39_52,YES,100000000.0,0.0005900119976624246,59001.199766242455
SYN003,PAIRED_NULL,50km_39_53,YES,100000000.0,0.0019498700232281295,194987.00232281294
SYN003,PAIRED_NULL,50km_39_54,YES,100000000.0,0.007591620166745609,759162.0166745608
SYN003,PAIRED_NULL,50km_39_55,YES,100000000.0,0.01589123260046771,1589123.2600467708
SYN003,PAIRED_NULL,50km_39_56,YES,100000000.0,0.05528265827569586,5528265.827569586
SYN003,PAIRED_NULL,50km_39_57,YES,100000000.0,0.09920779900972033,9920779.900972033
SYN003,PAIRED_NULL,50km_39_58,YES,100000000.0,0.05400958915614795,5400958.915614795
SYN003,PAIRED_NULL,50km_39_59,YES,100000000.0,0.04657066992669381,4657066.99266938
SYN003,PAIRED_NULL,50km_40_46,YES,100000000.0,0.000489927295714792,48992.7295714792
SYN003,PAIRED_NULL,50km_40_47,YES,100000000.0,0.0006638573513648133,66385.73513648134
SYN003,PAIRED_NULL,50km_40_48,YES,100000000.0,0.0005237093055916749,52370.93055916749
SYN003,PAIRED_NULL,50km_40_49,YES,100000000.0,0.00018130296699754068,18130.296699754068
SYN003,PAIRED_NULL,50km_40_50,YES,100000000.0,0.00018365030052838388,18365.03005283839
SYN003,PAIRED_NULL,50km_40_51,YES,100000000.0,0.0005119825033820176,51198.25033820176
SYN003,PAIRED_NULL,50km_40_52,YES,100000000.0,0.001088400998778712,108840.09987787121
SYN003,PAIRED_NULL,50km_40_53,YES,100000000.0,0.00290416231525743,290416.23152574303
SYN003,PAIRED_NULL,50km_40_54,YES,100000000.0,0.011100108930785743,1110010.8930785742
SYN003,PAIRED_NULL,50km_40_55,YES,100000000.0,0.012458686201107409,1245868.620110741
SYN003,PAIRED_NULL,50km_40_56,YES,100000000.0,0.04237443645979417,4237443.645979417
SYN003,PAIRED_NULL,50km_40_57,YES,100000000.0,0.05501656900403968,5501656.900403968
SYN003,PAIRED_NULL,50km_40_58,YES,100000000.0,0.02608302725639363,2608302.725639363
SYN003,PAIRED_NULL,50km_40_59,YES,100000000.0,0.024018640001009908,2401864.0001009908
SYN003,PAIRED_NULL,50km_40_60,YES,100000000.0,0.03902708886513243,3902708.8865132434
SYN003,PAIRED_NULL,50km_41_46,YES,100000000.0,0.0005672223668093332,56722.23668093332
SYN003,PAIRED_NULL,50km_41_47,YES,100000000.0,0.0008066653515034997,80666.53515034997
SYN003,PAIRED_NULL,50km_41_48,YES,100000000.0,0.0011874585895371554,118745.85895371553
SYN003,PAIRED_NULL,50km_41_51,YES,100000000.0,0.0007208154557568208,72081.54557568209
SYN003,PAIRED_NULL,50km_41_52,YES,100000000.0,0.0017774380144125923,177743.80144125925
SYN003,PAIRED_NULL,50km_41_53,YES,100000000.0,0.0029668303018283923,296683.03018283925
SYN003,PAIRED_NULL,50km_41_54,YES,100000000.0,0.009192731002940152,919273.1002940153
SYN003,PAIRED_NULL,50km_41_55,YES,100000000.0,0.012039228948208988,1203922.8948208988
SYN003,PAIRED_NULL,50km_41_56,YES,100000000.0,0.01712028546605094,1712028.546605094
SYN003,PAIRED_NULL,50km_41_57,YES,100000000.0,0.024202827288554194,2420282.7288554194
SYN003,PAIRED_NULL,50km_41_58,YES,100000000.0,0.02319308604463274,2319308.604463274
SYN003,PAIRED_NULL,50km_41_59,YES,100000000.0,0.022687833878622388,2268783.3878622386
SYN003,PAIRED_NULL,50km_41_60,YES,100000000.0,0.026099513272152448,2609951.327215245
SYN003,PAIRED_NULL,50km_42_46,YES,100000000.0,0.0005870767627590794,58707.676275907936
SYN003,PAIRED_NULL,50km_42_47,YES,100000000.0,0.0008692988692286473,86929.88692286472
SYN003,PAIRED_NULL,50km_42_48,YES,100000000.0,0.0019463021485830359,194630.21485830357
SYN003,PAIRED_NULL,50km_42_52,YES,100000000.0,0.0016753306556728203,167533.06556728203
SYN003,PAIRED_NULL,50km_42_53,YES,100000000.0,0.0023625777326988944,236257.77326988944
SYN003,PAIRED_NULL,50km_42_54,YES,100000000.0,0.0036065246819772683,360652.4681977268
SYN003,PAIRED_NULL,50km_42_55,YES,100000000.0,0.010198248094084046,1019824.8094084046
SYN003,PAIRED_NULL,50km_42_56,YES,100000000.0,0.011737535116760994,1173753.5116760994
SYN003,PAIRED_NULL,50km_42_57,YES,100000000.0,0.014008464856865743,1400846.4856865744
SYN003,PAIRED_NULL,50km_42_58,YES,100000000.0,0.018856970998767472,1885697.0998767472
SYN003,PAIRED_NULL,50km_42_59,YES,100000000.0,0.019102991938697005,1910299.1938697004
SYN003,PAIRED_NULL,50km_42_60,YES,100000000.0,0.027820314663366336,2782031.4663366335
SYN003,PAIRED_NULL,50km_43_53,YES,100000000.0,0.0014614147519080934,146141.47519080935
SYN003,PAIRED_NULL,50km_43_54,YES,100000000.0,0.0018825013327892638,188250.13327892637
SYN003,PAIRED_NULL,50km_43_55,YES,100000000.0,0.002467138189583071,246713.8189583071
SYN003,PAIRED_NULL,50km_43_56,YES,100000000.0,0.007551653929835,755165.3929835
SYN003,PAIRED_NULL,50km_43_57,YES,100000000.0,0.011916132661419864,1191613.2661419865
SYN003,PAIRED_NULL,50km_44_54,YES,100000000.0,0.0006697132180761863,66971.32180761863
SYN003,PAIRED_NULL,50km_44_55,YES,100000000.0,0.0007796227024607,77962.27024607
SYN003,PAIRED_NULL,50km_44_56,YES,100000000.0,0.00235436451366966,235436.451366966
SYN003,PAIRED_NULL,50km_45_55,YES,100000000.0,0.0004797775525631318,47977.755256313176
SYN004,STRONG,50km_11_24,YES,100000000.0,0.00015375148605629546,15375.148605629545
SYN004,STRONG,50km_12_18,YES,100000000.0,0.0001403750814971549,14037.50814971549
SYN004,STRONG,50km_12_19,YES,100000000.0,0.0001630913181107264,16309.13181107264
SYN004,STRONG,50km_12_22,YES,100000000.0,0.00034080733891660923,34080.73389166092
SYN004,STRONG,50km_12_23,YES,100000000.0,0.0005026853643366516,50268.536433665155
SYN004,STRONG,50km_12_24,YES,100000000.0,0.000998594092154173,99859.4092154173
SYN004,STRONG,50km_12_25,YES,100000000.0,0.00037521786727160664,37521.78672716067
SYN004,STRONG,50km_12_26,YES,100000000.0,0.00019945024401134815,19945.024401134815
SYN004,STRONG,50km_13_16,YES,100000000.0,8.866293928469809e-05,8866.29392846981
SYN004,STRONG,50km_13_17,YES,100000000.0,0.0002661916812488192,26619.168124881922
SYN004,STRONG,50km_13_18,YES,100000000.0,0.0009700727830265187,97007.27830265187
SYN004,STRONG,50km_13_19,YES,100000000.0,0.001234977606412331,123497.76064123311
SYN004,STRONG,50km_13_20,YES,100000000.0,0.000664589730326804,66458.9730326804
SYN004,STRONG,50km_13_21,YES,100000000.0,0.0007780715876693587,77807.15876693587
SYN004,STRONG,50km_13_22,YES,100000000.0,0.0018951100252629282,189511.0025262928
SYN004,STRONG,50km_13_23,YES,100000000.0,0.0021196294658416904,211962.94658416903
SYN004,STRONG,50km_13_24,YES,100000000.0,0.0037674729497655345,376747.2949765535
SYN004,STRONG,50km_13_25,YES,100000000.0,0.0013370405579803265,133704.05579803264
SYN004,STRONG,50km_13_26,YES,100000000.0,0.0007025105325595779,70251.05325595778
SYN004,STRONG,50km_13_27,YES,100000000.0,0.00019651200343502996,19651.200343502995
SYN004,STRONG,50km_14_16,YES,100000000.0,0.00013130594399259478,13130.594399259478
SYN004,STRONG,50km_14_17,YES,100000000.0,0.0007609850003758708,76098.50003758709
SYN004,STRONG,50km_14_18,YES,100000000.0,0.0035705019442455587,357050.19442455587
SYN004,STRONG,50km_14_19,YES,100000000.0,0.00447432319005736,447432.31900573603
SYN004,STRONG,50km_14_20,YES,100000000.0,0.0022999489541162452,229994.89541162451
SYN004,STRONG,50km_14_21,YES,100000000.0,0.0024117030514569475,241170.30514569476
SYN004,STRONG,50km_14_22,YES,100000000.0,0.005434990412667675,543499.0412667675
SYN004,STRONG,50km_14_23,YES,100000000.0,0.0050357443716139115,503574.43716139114
SYN004,STRONG,50km_14_24,YES,100000000.0,0.007203741008693143,720374.1008693143
SYN004,STRONG,50km_14_25,YES,100000000.0,0.0028624034916165672,286240.34916165675
SYN004,STRONG,50km_14_26,YES,100000000.0,0.002141391057147625,214139.1057147625
SYN004,STRONG,50km_14_27,YES,100000000.0,0.0006583676438895961,65836.76438895961
SYN004,STRONG,50km_14_28,YES,100000000.0,0.00022128619684152223,22128.61968415222
SYN004,STRONG,50km_14_29,YES,100000000.0,0.00014157718023658734,14157.718023658734
SYN004,STRONG,50km_15_17,YES,100000000.0,0.0004136844353932113,41368.443539321124
SYN004,STRONG,50km_15_18,YES,100000000.0,0.002072346309528602,207234.6309528602
SYN004,STRONG,50km_15_19,YES,100000000.0,0.005607778065256283,560777.8065256283
SYN004,STRONG,50km_15_20,YES,100000000.0,0.0057988293461346645,579882.9346134665
SYN004,STRONG,50km_15_21,YES,100000000.0,0.005817552043440829,581755.204344083
SYN004,STRONG,50km_15_22,YES,100000000.0,0.010320731934415281,1032073.1934415281
SYN004,STRONG,50km_15_23,YES,100000000.0,0.009124595968617213,912459.5968617214
SYN004,STRONG,50km_15_24,YES,100000000.0,0.012831616829333817,1283161.6829333818
SYN004,STRONG,50km_15_25,YES,100000000.0,0.004974349764507919,497434.97645079193
SYN004,STRONG,50km_15_26,YES,100000000.0,0.0037108985263185072,371089.85263185075
SYN004,STRONG,50km_15_27,YES,100000000.0,0.0016963965758323108,169639.65758323108
SYN004,STRONG,50km_15_28,YES,100000000.0,0.0007105553128525448,71055.53128525449
SYN004,STRONG,50km_15_29,YES,100000000.0,0.000491324690387839,49132.4690387839
SYN004,STRONG,50km_15_30,YES,100000000.0,0.00014128623183505518,14128.623183505519
SYN004,STRONG,50km_16_17,YES,100000000.0,0.00028447612735456947,28447.612735456947
SYN004,STRONG,50km_16_18,YES,100000000.0,0.0017502759947796134,175027.59947796134
SYN004,STRONG,50km_16_19,YES,100000000.0,0.00620506869107051,620506.869107051
SYN004,STRONG,50km_16_20,YES,100000000.0,0.011751046206351794,1175104.6206351793
SYN004,STRONG,50km_16_21,YES,100000000.0,0.011722648094640712,1172264.8094640712
SYN004,STRONG,50km_16_22,YES,100000000.0,0.020180865298558434,2018086.5298558434
SYN004,STRONG,50km_16_23,YES,100000000.0,0.017450317355464512,1745031.7355464513
SYN004,STRONG,50km_16_24,YES,100000000.0,0.02460960490631083,2460960.490631083
SYN004,STRONG,50km_16_25,YES,100000000.0,0.00991466691905572,991466.691905572
SYN004,STRONG,50km_16_26,YES,100000000.0,0.0074829920754579836,748299.2075457984
SYN004,STRONG,50km_16_27,YES,100000000.0,0.0032771030255653835,327710.3025565384
SYN004,STRONG,50km_16_28,YES,100000000.0,0.0017184969301684218,171849.69301684218
SYN004,STRONG,50km_16_29,YES,100000000.0,0.0007901404627984003,79014.04627984004
SYN004,STRONG,50km_16_30,YES,100000000.0,0.00023283148044945298,23283.148044945297
SYN004,STRONG,50km_17_18,YES,100000000.0,0.0006633621245311787,66336.21245311787
SYN004,STRONG,50km_17_19,YES,100000000.0,0.002571955087989041,257195.50879890408
SYN004,STRONG,50km_17_20,YES,100000000.0,0.007129063794778651,712906.3794778651
SYN004,STRONG,50km_17_21,YES,100000000.0,0.013638049018790335,1363804.9018790335
SYN004,STRONG,50km_17_22,YES,100000000.0,0.023306468259044796,2330646.8259044797
SYN004,STRONG,50km_17_23,YES,100000000.0,0.03723234128240458,3723234.128240458
SYN004,STRONG,50km_17_24,YES,100000000.0,0.056129861126617456,5612986.112661745
SYN004,STRONG,50km_17_25,YES,100000000.0,0.023819426821459162,2381942.6821459164
SYN004,STRONG,50km_17_26,YES,100000000.0,0.017545400003828756,1754540.0003828756
SYN004,STRONG,50km_17_27,YES,100000000.0,0.007884966761549326,788496.6761549326
SYN004,STRONG,50km_17_28,YES,100000000.0,0.003917931654445189,391793.16544451896
SYN004,STRONG,50km_17_29,YES,100000000.0,0.002205375056052996,220537.50560529958
SYN004,STRONG,50km_17_30,YES,100000000.0,0.0007376154293794779,73761.54293794779
SYN004,STRONG,50km_17_31,YES,100000000.0,0.00015891749802812445,15891.749802812445
SYN004,STRONG,50km_18_18,YES,100000000.0,0.0003158891859963961,31588.918599639608
SYN004,STRONG,50km_18_19,YES,100000000.0,0.0022415727577690604,224157.27577690606
SYN004,STRONG,50km_18_20,YES,100000000.0,0.007365426873825186,736542.6873825187
SYN004,STRONG,50km_18_21,YES,100000000.0,0.01673998443177118,1673998.443177118
SYN004,STRONG,50km_18_22,YES,100000000.0,0.031254758487946385,3125475.8487946386
SYN004,STRONG,50km_18_23,YES,100000000.0,0.04918906236926225,4918906.236926225
SYN004,STRONG,50km_18_24,YES,100000000.0,0.04167667608868766,4167667.6088687656
SYN004,STRONG,50km_18_25,YES,100000000.0,0.05991114248096854,5991114.248096854
SYN004,STRONG,50km_18_26,YES,100000000.0,0.024305484538287462,2430548.453828746
