candidate_id,frame_id,state_fips,state_abbr,state_name,target_reporting_year,target_eval_group,component_evalids,fold_A_panels,fold_B_panels,fold_A_panel_count,fold_B_panel_count,p2panel_split_count,parent_design_block_count,parent_design_area_acres,missing_parent_blocks_fold_A,missing_parent_blocks_fold_B,missing_parent_blocks_either_fold,missing_parent_area_fold_A_acres,missing_parent_area_fold_B_acres,missing_parent_area_any_acres,design_block_representation_imbalance,fold_A_plot_count,fold_B_plot_count,plot_rate_imbalance,fold_A_50km_cell_count,fold_B_50km_cell_count,overlap_50km_cell_count,union_50km_cell_count,cell_jaccard,cell_rate_imbalance,plot_cell_imbalance,fold_A_measyear_n,fold_B_measyear_n,fold_A_measyear_mean,fold_B_measyear_mean,fold_A_measyear_median,fold_B_measyear_median,fold_A_measyear_min,fold_A_measyear_max,fold_B_measyear_min,fold_B_measyear_max,fold_A_measyear_sd,fold_B_measyear_sd,temporal_center_abs_diff_years,fold_A_missing_public_coordinate_count,fold_B_missing_public_coordinate_count,crossfold_lineage_overlap_count,crossfold_lineage_roots,candidate_audit_status,eligible_for_ranking,rank_within_state_frame,top_diagnostic_candidate,selected_as_final_partition,not_a_final_partition_note
T1_AL_A1-2_B3-4-5,T1,01,AL,Alabama,2022,012022,12201,1-2,3-4-5,2,3,0,25,33548846.190000005,0,0,0,0.0,0.0,0.0,0.07715734568441293,2240,3367,0.0020807324178110016,71,70,70,71,0.9859154929577465,0.43144208037825066,0.43352281279606164,2240,3367,2017.513392857143,2019.0736560736561,2017.0,2020.0,2015,2019,2014,2022,0.8473478088684454,2.349304475633484,1.560263216513249,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,3,0,0,D09C diagnostic only; mainline must decide
T1_MN_A1-5_B2-3-4,T1,27,MN,Minnesota,2022,272022,272201,1-5,2-3-4,2,3,0,57,54010347.699999996,0,0,0,0.0,0.0,0.0,0.0605252473905094,7069,10458,0.013835796200148342,113,113,113,113,1.0,0.4166666666666667,0.43050246286681504,7069,10458,2018.391427358891,2020.9063874545802,2018.0,2021.0,2017,2019,2019,2022,0.5897061340652293,0.8773582038195742,2.5149600956892755,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,5,0,0,D09C diagnostic only; mainline must decide
T1_MN_A2-3_B1-4-5,T1,27,MN,Minnesota,2022,272022,272201,2-3,1-4-5,2,3,0,57,54010347.699999996,0,0,0,0.0,0.0,0.0,0.05046633339744854,7002,10525,0.0020920104220156,113,113,113,113,1.0,0.4166666666666667,0.4187586770886823,7002,10525,2020.4018851756641,2019.5528741092637,2020.0,2019.0,2019,2021,2017,2022,0.5887939777124379,1.736319868428428,0.8490110664004078,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T1_MN_A2-4_B1-3-5,T1,27,MN,Minnesota,2022,272022,272201,2-4,1-3-5,2,3,0,57,54010347.699999996,0,0,0,0.0,0.0,0.0,0.07122650574225863,6973,10554,0.008986135676385006,113,113,113,113,1.0,0.4166666666666667,0.4256528023430517,6973,10554,2020.9043453319948,2019.2232328974796,2020.0,2019.0,2019,2022,2017,2021,1.0553526067439174,1.2897361145210215,1.6811124345151711,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,10,0,0,D09C diagnostic only; mainline must decide
T1_MN_A2-5_B1-3-4,T1,27,MN,Minnesota,2022,272022,272201,2-5,1-3-4,2,3,0,57,54010347.699999996,0,0,0,0.0,0.0,0.0,0.0564452345016021,7061,10466,0.011933968543770606,113,113,113,113,1.0,0.4166666666666667,0.4286006352104373,7061,10466,2018.8905254213284,2020.5677431683546,2018.0,2021.0,2017,2021,2018,2022,1.0513970303338036,1.2939075915919267,1.677217747026134,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,3,0,0,D09C diagnostic only; mainline must decide
T1_MN_A3-4_B1-2-5,T1,27,MN,Minnesota,2022,272022,272201,3-4,1-2-5,2,3,0,57,54010347.699999996,0,0,0,0.0,0.0,0.0,0.06335916150725614,6941,10586,0.01659344630189608,113,113,113,113,1.0,0.4166666666666667,0.43326011296856276,6941,10586,2021.417375018009,2018.8919327413564,2021.0,2019.0,2020,2022,2017,2021,0.577166957104206,0.876738225214018,2.525442276652484,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,6,0,0,D09C diagnostic only; mainline must decide
T1_MN_A3-5_B1-2-4,T1,27,MN,Minnesota,2022,272022,272201,3-5,1-2-4,2,3,0,57,54010347.699999996,0,0,0,0.0,0.0,0.0,0.06695935455174858,7029,10498,0.004326657918259404,111,113,111,113,0.9823008849557522,0.3980654761904763,0.4023921341087357,7029,10498,2019.3879641485275,2020.2295675366736,2018.0,2020.0,2017,2021,2018,2022,1.5392337163493364,1.2931231569201673,0.8416033881460407,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,8,0,0,D09C diagnostic only; mainline must decide
T1_MN_A4-5_B1-2-3,T1,27,MN,Minnesota,2022,272022,272201,4-5,1-2-3,2,3,0,57,54010347.699999996,0,0,0,0.0,0.0,0.0,0.05348489667986719,7000,10527,0.0025674673361100017,113,113,113,113,1.0,0.4166666666666667,0.4192341340027767,7000,10527,2019.8842857142856,2019.8972166809158,2018.0,2020.0,2017,2022,2018,2021,2.0390624317553407,0.8764005619405307,0.01293096663016513,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,2,0,0,D09C diagnostic only; mainline must decide
T1_MS_A1-2_B3-4-5,T1,28,MS,Mississippi,2022,282022,282201,1-2,3-4-5,2,3,0,21,31001949.249999996,0,0,0,0.0,0.0,0.0,0.06519123233810276,2218,3316,0.003312853873027415,70,68,68,70,0.9714285714285714,0.44685990338164244,0.4501727572546699,2218,3316,2021.7330928764652,2019.0382991556091,2022.0,2019.0,2019,2023,2017,2022,0.8334436506684929,0.9710960061516528,2.694793720856069,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,3,0,0,D09C diagnostic only; mainline must decide
T1_MS_A1-3_B2-4-5,T1,28,MS,Mississippi,2022,282022,282201,1-3,2-4-5,2,3,0,21,31001949.249999996,0,0,0,0.0,0.0,0.0,0.0668241253090767,2200,3334,0.010239730152993547,69,68,67,70,0.9571428571428572,0.43187347931873477,0.44211320947172833,2200,3334,2019.7718181818182,2020.3470305938813,2021.0,2020.0,2017,2023,2017,2023,1.5506387551618463,1.6055227968512151,0.5752124120631379,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,5,0,0,D09C diagnostic only; mainline must decide
T1_MS_A1-4_B2-3-5,T1,28,MS,Mississippi,2022,282022,282201,1-4,2-3-5,2,3,0,21,31001949.249999996,0,0,0,0.0,0.0,0.0,0.07097680041238012,2203,3331,0.00798096614865672,70,69,69,70,0.9857142857142858,0.4316546762589928,0.4396356424076495,2203,3331,2020.0826146164322,2020.1419993995796,2021.0,2020.0,2017,2023,2017,2023,1.3023705313088458,1.782281350407856,0.059384783147379494,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,7,0,0,D09C diagnostic only; mainline must decide
T1_MS_A1-5_B2-3-4,T1,28,MS,Mississippi,2022,282022,282201,1-5,2-3-4,2,3,0,21,31001949.249999996,0,0,0,0.0,0.0,0.0,0.07084467132561797,2198,3336,0.0117455728225515,70,69,69,70,0.9857142857142858,0.4316546762589928,0.4434002490815443,2198,3336,2020.4758871701547,2019.882793764988,2021.0,2019.0,2018,2023,2017,2023,0.9176918910651922,1.896985090193617,0.5930934051666554,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,6,0,0,D09C diagnostic only; mainline must decide
T1_MS_A2-3_B1-4-5,T1,28,MS,Mississippi,2022,282022,282201,2-3,1-4-5,2,3,0,21,31001949.249999996,0,0,0,0.0,0.0,0.0,0.07523920032497296,2228,3306,0.01084206722081677,69,70,69,70,0.9857142857142858,0.4016786570743406,0.41252072429515735,2228,3306,2020.3285457809695,2019.9767090139142,2020.0,2020.0,2017,2023,2017,2023,2.1004740509193858,1.1442425229415003,0.35183676705537437,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,10,0,0,D09C diagnostic only; mainline must decide
T1_MS_A2-4_B1-3-5,T1,28,MS,Mississippi,2022,282022,282201,2-4,1-3-5,2,3,0,21,31001949.249999996,0,0,0,0.0,0.0,0.0,0.06367020125589712,2231,3303,0.013100831225153596,68,70,68,70,0.9714285714285714,0.3864734299516908,0.3995742611768444,2231,3303,2020.6346929627969,2019.769603390857,2020.0,2020.0,2017,2023,2017,2023,1.8357773203227679,1.325981823182149,0.8650895719399614,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,2,0,0,D09C diagnostic only; mainline must decide
T1_MS_A2-5_B1-3-4,T1,28,MS,Mississippi,2022,282022,282201,2-5,1-3-4,2,3,0,21,31001949.249999996,0,0,0,0.0,0.0,0.0,0.07428517634449387,2226,3308,0.009336224551258817,68,70,68,70,0.9714285714285714,0.3864734299516908,0.39580965450294964,2226,3308,2021.0242587601078,2019.5087666263603,2020.0,2019.0,2018,2023,2017,2023,1.4497872803213763,1.4110825084777812,1.515492133747557,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,9,0,0,D09C diagnostic only; mainline must decide
T1_MS_A3-4_B1-2-5,T1,28,MS,Mississippi,2022,282022,282201,3-4,1-2-5,2,3,0,21,31001949.249999996,0,0,0,0.0,0.0,0.0,0.07398192162576737,2213,3321,0.0004517528008673654,68,70,68,70,0.9714285714285714,0.3864734299516908,0.38692518275255816,2213,3321,2018.6760054225033,2021.0794941282745,2019.0,2021.0,2017,2022,2018,2023,0.8855622870052008,1.2162322758568753,2.403488705771224,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,8,0,0,D09C diagnostic only; mainline must decide
T1_MS_A3-5_B1-2-4,T1,28,MS,Mississippi,2022,282022,282201,3-5,1-2-4,2,3,0,21,31001949.249999996,0,0,0,0.0,0.0,0.0,0.06552827215126895,2208,3326,0.004216359474762146,68,70,68,70,0.9714285714285714,0.3864734299516908,0.39068978942645294,2208,3326,2019.064311594203,2020.818099819603,2019.0,2021.0,2017,2022,2017,2023,1.016151341801076,1.5469543583198502,1.7537882254000579,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,4,0,0,D09C diagnostic only; mainline must decide
T1_MS_A4-5_B1-2-3,T1,28,MS,Mississippi,2022,282022,282201,4-5,1-2-3,2,3,0,21,31001949.249999996,0,0,0,0.0,0.0,0.0,0.04725601900644922,2211,3323,0.0019575954704253184,67,70,67,70,0.9571428571428572,0.37104622871046233,0.3730038241808877,2211,3323,2019.3749434644958,2020.613000300933,2020.0,2021.0,2017,2022,2017,2023,0.8760699645434382,1.7851415628621914,1.2380568364371811,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T1_MO_A1-2_B3-4-5,T1,29,MO,Missouri,2022,292022,292201,1-2,3-4-5,2,3,0,46,44610858.50000002,0,0,0,0.0,0.0,0.0,0.09347970093273186,2936,4400,0.0009087604507451319,96,97,94,99,0.9494949494949495,0.4058721934369602,0.4067809538877053,2936,4400,2019.7840599455042,2018.2454545454545,2021.0,2018.0,2015,2022,2015,2021,2.5813572229719193,1.261357504082425,1.5386054000496188,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,2,0,0,D09C diagnostic only; mainline must decide
T1_MO_A1-3_B2-4-5,T1,29,MO,Missouri,2022,292022,292201,1-3,2-4-5,2,3,0,46,44610858.50000002,1,0,1,20310.0,0.0,20310.0,0.10931984405623231,2964,4372,0.016812068338785947,95,96,92,99,0.9292929292929293,0.4057591623036649,0.42257123064245083,2964,4372,2019.0016869095816,2018.766010978957,2018.0,2019.0,2015,2022,2015,2022,2.234104353664303,1.9035078956319682,0.23567593062466585,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,10,0,0,D09C diagnostic only; mainline must decide
T1_MO_A1-4_B2-3-5,T1,29,MO,Missouri,2022,292022,292201,1-4,2-3-5,2,3,0,46,44610858.50000002,1,0,1,20310.0,0.0,20310.0,0.09743537271536347,2941,4395,0.003748636859323882,95,98,94,99,0.9494949494949495,0.38428324697754757,0.3880318838368714,2941,4395,2019.744984699082,2018.2698521046643,2019.0,2018.0,2017,2022,2015,2022,1.5455376323127994,2.1264078259163623,1.4751325944175733,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,8,0,0,D09C diagnostic only; mainline must decide
T1_MO_A1-5_B2-3-4,T1,29,MO,Missouri,2022,292022,292201,1-5,2-3-4,2,3,0,46,44610858.50000002,0,0,0,0.0,0.0,0.0,0.11572841681945142,2854,4482,0.045665212649945476,96,97,94,99,0.9494949494949495,0.4058721934369602,0.4515374060869057,2854,4482,2020.4257182901192,2017.8650156180277,2020.0,2017.0,2018,2022,2015,2022,0.9688004075969371,1.9254885130892236,2.5607026720915655,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,5,0,0,D09C diagnostic only; mainline must decide
T1_MO_A2-3_B1-4-5,T1,29,MO,Missouri,2022,292022,292201,2-3,1-4-5,2,3,0,46,44610858.50000002,0,0,0,0.0,0.0,0.0,0.09679167006567833,2994,4342,0.03385132679025814,96,96,93,99,0.9393939393939394,0.4166666666666667,0.45051799345692484,2994,4342,2017.6362725450902,2019.7058959005067,2017.0,2020.0,2015,2022,2017,2022,2.285714493458771,1.3141994763931033,2.0696233554165246,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,3,0,0,D09C diagnostic only; mainline must decide
T1_MO_A2-4_B1-3-5,T1,29,MO,Missouri,2022,292022,292201,2-4,1-3-5,2,3,0,46,44610858.50000002,0,0,0,0.0,0.0,0.0,0.11897697268882575,2971,4365,0.020787895310796074,94,98,93,99,0.9393939393939394,0.37326388888888895,0.394051784199685,2971,4365,2018.3614944463143,2019.2013745704467,2018.0,2020.0,2015,2022,2015,2022,2.160227803539394,1.8917782308080993,0.8398801241323781,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,6,0,0,D09C diagnostic only; mainline must decide
T1_MO_A2-5_B1-3-4,T1,29,MO,Missouri,2022,292022,292201,2-5,1-3-4,2,3,0,46,44610858.50000002,0,1,1,0.0,20310.0,20310.0,0.08415283326064033,2884,4452,0.02862595419847328,96,98,95,99,0.9595959595959596,0.3951890034364262,0.4238149576348995,2884,4452,2018.993411927878,2018.7756064690027,2020.0,2018.0,2015,2022,2015,2022,2.2729825820853304,1.880908998740849,0.21780545887531844,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,7,0,0,D09C diagnostic only; mainline must decide
T1_MO_A3-4_B1-2-5,T1,29,MO,Missouri,2022,292022,292201,3-4,1-2-5,2,3,0,46,44610858.50000002,1,0,1,20310.0,0.0,20310.0,0.10213249077548882,2999,4337,0.03669120319883673,96,98,95,99,0.9595959595959596,0.3951890034364262,0.43188020663526294,2999,4337,2017.6015338446148,2019.7323034355545,2018.0,2020.0,2015,2019,2015,2022,0.9371213612629978,2.1499487405220665,2.1307695909397353,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,9,0,0,D09C diagnostic only; mainline must decide
T1_MO_A3-5_B1-2-4,T1,29,MO,Missouri,2022,292022,292201,3-5,1-2-4,2,3,0,46,44610858.50000002,0,0,0,0.0,0.0,0.0,0.10196201766174616,2912,4424,0.012722646310432621,97,98,96,99,0.9696969696969697,0.40598290598290604,0.41870555229333867,2912,4424,2018.2046703296703,2019.2933996383363,2018.0,2019.0,2015,2021,2015,2022,1.4919935738108423,2.2385017714413293,1.088729308665961,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,4,0,0,D09C diagnostic only; mainline must decide
T1_MO_A4-5_B1-2-3,T1,29,MO,Missouri,2022,292022,292201,4-5,1-2-3,2,3,0,46,44610858.50000002,0,0,0,0.0,0.0,0.0,0.08404526180190967,2889,4447,0.025786077789894533,93,98,92,99,0.9292929292929293,0.362129144851658,0.38791522264155254,2889,4447,2018.9550017307026,2018.8003148189791,2019.0,2018.0,2017,2021,2015,2022,0.8692480561777224,2.5318786024594195,0.1546869117235019,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T1_MT_A1-2_B3-4-5,T1,30,MT,Montana,2022,302022,302201,1-2,3-4-5,2,3,0,230,94106757.00000001,0,0,0,0.0,0.0,0.0,0.14669402347707314,6189,9094,0.020665663373246913,180,180,179,181,0.988950276243094,0.4166666666666667,0.4373323300399136,6189,9094,2017.0652771045402,2017.9418297778755,2016.0,2018.0,2013,2024,2013,2025,2.661755646889871,3.101675738133523,0.8765526733352544,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,8,0,0,D09C diagnostic only; mainline must decide
T1_MT_A1-3_B2-4-5,T1,30,MT,Montana,2022,302022,302201,1-3,2-4-5,2,3,0,230,94106757.00000001,0,0,0,0.0,0.0,0.0,0.13489407162017672,6175,9108,0.016848786233069422,178,180,177,181,0.9779005524861878,0.4050279329608939,0.4218767191939633,6175,9108,2017.5880161943319,2017.5860781730346,2019.0,2018.0,2013,2024,2013,2025,2.8118263710691553,3.0610980301065376,0.0019380212972919253,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,5,0,0,D09C diagnostic only; mainline must decide
T1_MT_A1-4_B2-3-5,T1,30,MT,Montana,2022,302022,302201,1-4,2-3-5,2,3,0,230,94106757.00000001,0,0,0,0.0,0.0,0.0,0.13336844796467712,6186,9097,0.019847761128923155,179,179,177,181,0.9779005524861878,0.41666666666666674,0.4365144277955899,6186,9097,2018.0439702554154,2017.2760250632077,2018.0,2017.0,2013,2025,2013,2024,2.9759488637299345,2.913323899234683,0.7679451922076623,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,4,0,0,D09C diagnostic only; mainline must decide
T1_MT_A1-5_B2-3-4,T1,30,MT,Montana,2022,302022,302201,1-5,2-3-4,2,3,0,230,94106757.00000001,0,0,0,0.0,0.0,0.0,0.14591349042769527,6063,9220,0.01368623088835094,178,181,178,181,0.9834254143646409,0.39925719591457753,0.41294342680292845,6063,9220,2016.0277090549232,2018.612147505423,2014.0,2019.0,2013,2024,2015,2025,2.58243645421302,2.741552903035501,2.5844384504998743,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,7,0,0,D09C diagnostic only; mainline must decide
T1_MT_A2-3_B1-4-5,T1,30,MT,Montana,2022,302022,302201,2-3,1-4-5,2,3,0,230,94106757.00000001,0,0,0,0.0,0.0,0.0,0.14231653296383376,6144,9139,0.008397129708390537,179,179,177,181,0.9779005524861878,0.41666666666666674,0.42506379637505726,6144,9139,2018.1310221354167,2017.2210307473465,2019.0,2018.0,2015,2024,2013,2025,2.703646893486744,3.0714038040386904,0.9099913880702388,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,6,0,0,D09C diagnostic only; mainline must decide
T1_MT_A2-4_B1-3-5,T1,30,MT,Montana,2022,302022,302201,2-4,1-3-5,2,3,0,230,94106757.00000001,0,0,0,0.0,0.0,0.0,0.1283579662890925,6155,9128,0.011396104604244417,180,179,178,181,0.9834254143646409,0.42246982358402974,0.43386592818827413,6155,9128,2018.5883021933387,2016.9115907099035,2018.0,2018.0,2015,2025,2013,2024,2.7871273623013213,2.885827394061766,1.676711483435156,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T1_MT_A2-5_B1-3-4,T1,30,MT,Montana,2022,302022,302201,2-5,1-3-4,2,3,0,230,94106757.00000001,0,0,0,0.0,0.0,0.0,0.13290907485649794,6032,9251,0.02213788741302968,178,180,177,181,0.9779005524861878,0.4050279329608939,0.4271658203739236,6032,9251,2016.572778514589,2018.2480812885094,2015.5,2019.0,2013,2024,2013,2025,2.787804475582862,2.885746021730257,1.6753027739205208,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,3,0,0,D09C diagnostic only; mainline must decide
T1_MT_A3-4_B1-2-5,T1,30,MT,Montana,2022,302022,302201,3-4,1-2-5,2,3,0,230,94106757.00000001,0,0,0,0.0,0.0,0.0,0.14675888925573558,6141,9142,0.007579227464066779,180,180,179,181,0.988950276243094,0.4166666666666667,0.42424589413073344,6141,9142,2019.1174075883407,2016.5587398818639,2021.0,2015.0,2015,2025,2013,2024,2.642682390378756,2.7117663022070504,2.5586677064768537,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,9,0,0,D09C diagnostic only; mainline must decide
T1_MT_A3-5_B1-2-4,T1,30,MT,Montana,2022,302022,302201,3-5,1-2-4,2,3,0,230,94106757.00000001,0,0,0,0.0,0.0,0.0,0.13210133162901205,6018,9265,0.02595476455320732,177,180,176,181,0.9723756906077348,0.3991596638655462,0.4251144284187535,6018,9265,2017.108009305417,2017.897895304911,2018.0,2018.0,2013,2024,2013,2025,3.0229248167370657,2.880938504463241,0.7898859994938903,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,2,0,0,D09C diagnostic only; mainline must decide
T1_MT_A4-5_B1-2-3,T1,30,MT,Montana,2022,302022,302201,4-5,1-2-3,2,3,0,230,94106757.00000001,1,0,1,115112.0,0.0,115112.0,0.14527889653875445,6029,9254,0.022955789657353436,179,181,179,181,0.988950276243094,0.40509259259259256,0.428048382249946,6029,9254,2017.5767125559794,2017.5934730927167,2018.0,2019.0,2013,2025,2013,2024,3.248647578413082,2.760880752286772,0.016760536737365328,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,10,0,0,D09C diagnostic only; mainline must decide
T1_NE_A1-2_B3-4-5,T1,31,NE,Nebraska,2022,312022,312201,1-2,3-4-5,2,3,0,15,49506063.99999999,0,0,0,0.0,0.0,0.0,0.030520612055210197,3310,4950,0.003026634382566586,104,103,103,104,0.9903846153846154,0.4267310789049919,0.42975771328755846,3310,4950,2019.8574018126887,2018.3723232323232,2021.0,2018.0,2016,2022,2016,2021,2.530723492375097,1.2069047899984877,1.4850785803655526,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,10,0,0,D09C diagnostic only; mainline must decide
T1_NE_A1-3_B2-4-5,T1,31,NE,Nebraska,2022,312022,312201,1-3,2-4-5,2,3,0,15,49506063.99999999,0,0,0,0.0,0.0,0.0,0.02498289377342249,3300,4960,0.002017756255044345,103,104,103,104,0.9903846153846154,0.40660225442834147,0.4086200106833858,3300,4960,2019.1248484848484,2018.8627016129033,2020.0,2019.0,2016,2022,2016,2022,2.1930587419683225,1.8391399985697117,0.2621468719451059,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,6,0,0,D09C diagnostic only; mainline must decide
T1_NE_A1-4_B2-3-5,T1,31,NE,Nebraska,2022,312022,312201,1-4,2-3-5,2,3,0,15,49506063.99999999,0,0,0,0.0,0.0,0.0,0.02054722626056905,3310,4950,0.003026634382566586,103,104,103,104,0.9903846153846154,0.40660225442834147,0.40962888881090803,3310,4950,2019.8558912386707,2018.3733333333332,2019.5,2018.0,2018,2022,2016,2022,1.479001823844993,2.06863831973556,1.482557905337444,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,4,0,0,D09C diagnostic only; mainline must decide
T1_NE_A1-5_B2-3-4,T1,31,NE,Nebraska,2022,312022,312201,1-5,2-3-4,2,3,0,15,49506063.99999999,0,0,0,0.0,0.0,0.0,0.013544332855325534,3305,4955,0.0005044390637610517,103,104,103,104,0.9903846153846154,0.40660225442834147,0.40710669349210254,3305,4955,2020.4638426626325,2017.969323915237,2020.0,2018.0,2019,2022,2016,2022,0.9195761074365791,1.8872827931615748,2.494518747395432,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T1_NE_A2-3_B1-4-5,T1,31,NE,Nebraska,2022,312022,312201,2-3,1-4-5,2,3,0,15,49506063.99999999,0,0,0,0.0,0.0,0.0,0.020073333530472325,3300,4960,0.002017756255044345,103,103,102,104,0.9807692307692307,0.4166666666666666,0.41868442292171093,3300,4960,2017.7242424242424,2019.7945564516128,2017.0,2020.0,2016,2022,2018,2022,2.2459461716927764,1.2413567297066104,2.0703140273703866,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,3,0,0,D09C diagnostic only; mainline must decide
T1_NE_A2-4_B1-3-5,T1,31,NE,Nebraska,2022,312022,312201,2-4,1-3-5,2,3,0,15,49506063.99999999,0,0,0,0.0,0.0,0.0,0.020860890348144572,3310,4950,0.003026634382566586,104,103,103,104,0.9903846153846154,0.4267310789049919,0.42975771328755846,3310,4950,2018.4595166163142,2019.3070707070708,2018.0,2020.0,2016,2022,2016,2022,2.114154918738202,1.8293123347186047,0.8475540907566028,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,5,0,0,D09C diagnostic only; mainline must decide
T1_NE_A2-5_B1-3-4,T1,31,NE,Nebraska,2022,312022,312201,2-5,1-3-4,2,3,0,15,49506063.99999999,0,0,0,0.0,0.0,0.0,0.02772273970627203,3305,4955,0.0005044390637610517,104,103,103,104,0.9903846153846154,0.4267310789049919,0.427235517968753,3305,4955,2019.0653555219365,2018.9021190716448,2020.0,2018.0,2016,2022,2016,2022,2.1975582977321704,1.839740274413949,0.16323645029160616,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,7,0,0,D09C diagnostic only; mainline must decide
T1_NE_A3-4_B1-2-5,T1,31,NE,Nebraska,2022,312022,312201,3-4,1-2-5,2,3,0,15,49506063.99999999,0,0,0,0.0,0.0,0.0,0.029177510804541635,3300,4960,0.002017756255044345,103,104,103,104,0.9903846153846154,0.40660225442834147,0.4086200106833858,3300,4960,2017.7227272727273,2019.795564516129,2018.0,2020.0,2016,2019,2016,2022,0.8988382004019438,2.0868761126451916,2.0728372434016364,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,8,0,0,D09C diagnostic only; mainline must decide
T1_NE_A3-5_B1-2-4,T1,31,NE,Nebraska,2022,312022,312201,3-5,1-2-4,2,3,0,15,49506063.99999999,0,0,0,0.0,0.0,0.0,0.01686375487668687,3295,4965,0.004539951573849879,103,104,103,104,0.9903846153846154,0.40660225442834147,0.41114220600219137,3295,4965,2018.329286798179,2019.3909365558911,2019.0,2019.0,2016,2021,2016,2022,1.4346441906786938,2.1879915538431085,1.0616497577120754,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,2,0,0,D09C diagnostic only; mainline must decide
T1_NE_A4-5_B1-2-3,T1,31,NE,Nebraska,2022,312022,312201,4-5,1-2-3,2,3,0,15,49506063.99999999,0,0,0,0.0,0.0,0.0,0.029754334853692953,3305,4955,0.0005044390637610517,103,104,103,104,0.9903846153846154,0.40660225442834147,0.40710669349210254,3305,4955,2019.0638426626324,2018.9031281533805,2019.0,2018.0,2018,2021,2016,2022,0.7767679199011641,2.4906568047119646,0.16071450925187492,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,9,0,0,D09C diagnostic only; mainline must decide
T1_NV_A1-2_B3-4-5,T1,32,NV,Nevada,2022,322022,322201,1-2,3-4-5,2,3,0,59,67771361.0,0,0,0,0.0,0.0,0.0,0.0698222456762986,4614,6770,0.022107050831576547,140,141,138,143,0.965034965034965,0.40925266903914587,0.4313597198707224,4614,6770,2017.0905938448202,2017.9152141802067,2019.0,2018.0,2014,2023,2012,2024,2.648008948689594,3.0476913644903987,0.8246203353864985,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,9,0,0,D09C diagnostic only; mainline must decide
