candidate_id,frame_id,state_fips,state_abbr,state_name,target_reporting_year,target_eval_group,component_evalids,fold_A_panels,fold_B_panels,fold_A_panel_count,fold_B_panel_count,p2panel_split_count,parent_design_block_count,parent_design_area_acres,missing_parent_blocks_fold_A,missing_parent_blocks_fold_B,missing_parent_blocks_either_fold,missing_parent_area_fold_A_acres,missing_parent_area_fold_B_acres,missing_parent_area_any_acres,design_block_representation_imbalance,fold_A_plot_count,fold_B_plot_count,plot_rate_imbalance,fold_A_50km_cell_count,fold_B_50km_cell_count,overlap_50km_cell_count,union_50km_cell_count,cell_jaccard,cell_rate_imbalance,plot_cell_imbalance,fold_A_measyear_n,fold_B_measyear_n,fold_A_measyear_mean,fold_B_measyear_mean,fold_A_measyear_median,fold_B_measyear_median,fold_A_measyear_min,fold_A_measyear_max,fold_B_measyear_min,fold_B_measyear_max,fold_A_measyear_sd,fold_B_measyear_sd,temporal_center_abs_diff_years,fold_A_missing_public_coordinate_count,fold_B_missing_public_coordinate_count,crossfold_lineage_overlap_count,crossfold_lineage_roots,candidate_audit_status,eligible_for_ranking,rank_within_state_frame,top_diagnostic_candidate,selected_as_final_partition,not_a_final_partition_note
T1_AL_A4-5_B1-2-3,T1,01,AL,Alabama,2022,012022,12201,4-5,1-2-3,2,3,0,25,33548846.190000005,0,0,0,0.0,0.0,0.0,0.07271659733711813,2246,3361,0.002377979906069861,70,71,70,71,0.9859154929577465,0.4018912529550827,0.40426923286115257,2246,3361,2018.8214603739982,2018.2023207378757,2020.0,2018.0,2014,2022,2015,2021,2.798297733424354,1.263548232709109,0.6191396361225543,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T1_WY_A1-3_B2-4-5,T1,56,WY,Wyoming,2022,562022,562201,1-3,2-4-5,2,3,0,96,62600430.0,0,0,0,0.0,0.0,0.0,0.08079593155965567,4147,6127,0.015167737330478265,121,122,121,122,0.9918032786885246,0.40809327846364885,0.4232610157941271,4147,6127,2017.5061490233904,2017.583972580382,2017.0,2017.0,2011,2024,2011,2024,2.795169891545226,3.0692982782540845,0.07782355699146137,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_AL_A3-4_B1-2-5,T2,01,AL,Alabama,2023,012023,12301,3-4,1-2-5,2,3,0,25,33548846.190000005,0,0,0,0.0,0.0,0.0,0.07157470845297391,2245,3358,0.002825867095008694,70,71,70,71,0.9859154929577465,0.4018912529550827,0.4047171200500914,2245,3358,2020.3340757238307,2018.8924955330554,2020.0,2018.0,2019,2022,2015,2023,1.0422114170153325,2.4070563830472693,1.441580190775312,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_AZ_A1-3_B2-4-5,T2,04,AZ,Arizona,2023,042023,42301,1-3,2-4-5,2,3,0,75,72958623.0,0,0,0,0.0,0.0,0.0,0.08469499710047346,4797,7099,0.013519950683703142,141,141,140,142,0.9859154929577465,0.4166666666666667,0.43018661735036984,4797,7099,2017.5405461746925,2019.2105930412733,2017.0,2018.0,2014,2024,2015,2025,2.737370109151308,2.847296162291216,1.670046866580833,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_AR_A1-2_B3-4-5,T2,05,AR,Arkansas,2023,052023,52301,1-2,3-4-5,2,3,0,28,34034243.04,0,0,0,0.0,0.0,0.0,0.07018676840041647,2261,3412,0.006022680533521292,72,73,71,74,0.9594594594594594,0.4022988505747127,0.408321531108234,2261,3412,2019.5409111012825,2021.9982415005861,2020.0,2022.0,2019,2020,2021,2024,0.4984337074050991,0.8172124877131549,2.4573303993036006,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
,T2,06,CA,California,2023,062023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_RANKABLE_CANDIDATE,,,0,0,Frame or lineage/design closure failed; mainline must decide
T2_CO_A2-4_B1-3-5,T2,08,CO,Colorado,2023,082023,82301,2-4,1-3-5,2,3,0,222,66619618.000000015,0,0,0,0.0,0.0,0.0,0.1479460328287227,4339,6473,0.005472314712048411,127,128,127,128,0.9921875,0.40849673202614384,0.41396904673819224,4339,6473,2018.5457478681724,2018.467016839178,2017.0,2018.0,2015,2024,2014,2024,2.718194635520356,2.9945667759120433,0.07873102899429796,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_CT_A4-5_B1-2-3,T2,09,CT,Connecticut,2023,092023,92301,4-5,1-2-3,2,3,0,8,3203694.5,0,0,0,0.0,0.0,0.0,0.12418951286621184,187,293,0.043402777777777825,12,12,12,12,1.0,0.4166666666666667,0.46006944444444453,187,293,2019.2299465240642,2020.7064846416383,2019.0,2021.0,2018,2021,2017,2023,0.9478677243853181,2.2104652079485403,1.4765381175741368,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_DE_A3-5_B1-2-4,T2,10,DE,Delaware,2023,102023,102301,3-5,1-2-4,2,3,0,7,1296281.3,0,0,0,0.0,0.0,0.0,0.11824623917609833,154,232,0.0043177892918824946,6,6,6,6,1.0,0.4166666666666667,0.42098445595854916,154,232,2018.9545454545455,2020.926724137931,2019.0,2021.0,2017,2024,2018,2024,1.826961866410756,1.8278204918455503,1.9721786833854367,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_FL_A3-4_B1-2-5,T2,12,FL,Florida,2023,122023,122301,3-4,1-2-5,2,3,0,24,42084580.29,0,0,0,0.0,0.0,0.0,0.05124255650479328,2803,4237,0.007694128787878734,102,103,101,104,0.9711538461538461,0.40650406504065034,0.41419819382852907,2803,4237,2020.6168391009633,2020.8390370545196,2021.0,2021.0,2014,2025,2015,2025,1.3539385530506993,2.411914832924265,0.22219795355636052,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_GA_A3-5_B1-2-4,T2,13,GA,Georgia,2023,132023,132301,3-5,1-2-4,2,3,0,23,38032097.809999995,0,0,0,0.0,0.0,0.0,0.06458548061811568,2638,3948,0.002277558457333738,80,80,79,81,0.9753086419753086,0.41666666666666663,0.41894422512400037,2638,3948,2022.4658832448824,2020.8219351570415,2022.0,2020.0,2016,2024,2017,2024,1.231373083534403,1.4186692179600513,1.643948087840954,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,2023,162023,162301,1-4,2-3-5,2,3,0,147,53484642.0,0,0,0,0.0,0.0,0.0,0.1301889228629046,3552,5209,0.022638207206178942,116,117,114,119,0.957983193277311,0.407725321888412,0.4303635290945909,3552,5209,2018.0419481981983,2018.898253023613,2018.0,2018.0,2013,2024,2015,2024,2.988890992650012,2.865993007371377,0.8563048254147816,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_IL_A3-5_B1-2-4,T2,17,IL,Illinois,2023,172023,172301,3-5,1-2-4,2,3,0,27,36057165.09999998,0,0,0,0.0,0.0,0.0,0.0552842045048081,2341,3599,0.02455106621773295,79,78,78,79,0.9873417721518988,0.4299363057324841,0.45448737195021705,2341,3599,2018.7983767620674,2020.733537093637,2019.0,2021.0,2016,2023,2017,2023,1.7481166705592388,1.8070842982950532,1.9351603315697048,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_IN_A3-5_B1-2-4,T2,18,IN,Indiana,2023,182023,182301,3-5,1-2-4,2,3,0,34,23157078.3,0,0,0,0.0,0.0,0.0,0.07021881325867187,1493,2279,0.017453163662071353,50,51,50,51,0.9803921568627451,0.39603960396039606,0.4134927676224674,1493,2279,2018.8265237776288,2020.7389205792015,2019.0,2021.0,2016,2023,2017,2023,1.7285781280509331,1.8044985422163051,1.9123968015726405,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_IA_A1-4_B2-3-5,T2,19,IA,Iowa,2023,192023,192301,1-4,2-3-5,2,3,0,29,36013524.400000006,0,0,0,0.0,0.0,0.0,0.04458202245426714,2380,3568,0.0005604124635732536,70,71,70,71,0.9859154929577465,0.4018912529550827,0.40245166541865596,2380,3568,2019.836974789916,2020.0922085201794,2019.0,2020.0,2017,2022,2016,2023,1.4864875784640337,2.271991761618317,0.2552337302633987,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_KS_A1-5_B2-3-4,T2,20,KS,Kansas,2023,202023,202301,1-5,2-3-4,2,3,0,22,52657279.29999999,0,0,0,0.0,0.0,0.0,0.021696543214093186,3473,5238,0.005452875674434623,97,98,97,98,0.9897959183673469,0.40598290598290604,0.4114357816573407,3473,5238,2020.5202994529225,2019.7287132493318,2021.0,2019.0,2019,2022,2017,2023,0.914366090846625,2.4026392753302086,0.7915862035906684,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_KY_A2-3_B1-4-5,T2,21,KY,Kentucky,2023,212023,212301,2-3,1-4-5,2,3,0,29,25860092.060000006,0,0,0,0.0,0.0,0.0,0.08363579844752439,1692,2526,0.0047415836889521095,59,60,58,61,0.9508196721311475,0.3991596638655462,0.4039012475544983,1692,2526,2020.7836879432625,2021.041567695962,2019.5,2021.0,2016,2026,2017,2024,3.3173227564397005,1.8688308826880802,0.25787975269940944,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_LA_A3-5_B1-2-4,T2,22,LA,Louisiana,2023,222023,222301,3-5,1-2-4,2,3,0,26,33520164.380000006,0,0,0,0.0,0.0,0.0,0.05358187975607773,2157,3230,0.001701627374543584,75,76,75,76,0.9868421052631579,0.402869757174393,0.4045713845489366,2157,3230,2021.353732035234,2020.4616099071206,2022.0,2021.0,2018,2024,2016,2024,1.3690696801167614,2.541128985642654,0.8921221281134422,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_ME_A1-5_B2-3-4,T2,23,ME,Maine,2023,232023,232301,1-5,2-3-4,2,3,0,63,21199748.699999996,0,0,0,0.0,0.0,0.0,0.14842013435570836,1390,2113,0.013321914549433872,49,51,49,51,0.9607843137254902,0.375,0.3883219145494339,1390,2113,2020.9669064748202,2020.9692380501656,2019.0,2021.0,2018,2024,2019,2022,2.0212117946114776,0.8179451784752406,0.0023315753453516663,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_MD_A1-5_B2-3-4,T2,24,MD,Maryland,2023,242023,242301,1-5,2-3-4,2,3,0,25,6690526.999999997,0,0,0,0.0,0.0,0.0,0.18989094650863467,381,585,0.02329192546583851,24,24,23,25,0.92,0.4166666666666667,0.4399585921325052,381,585,2020.6299212598426,2019.6461538461538,2021.0,2019.0,2019,2023,2017,2024,1.006320679293209,2.454292384054479,0.9837674136888381,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_MA_A2-4_B1-3-5,T2,25,MA,Massachusetts,2023,252023,252301,2-4,1-3-5,2,3,0,10,5288557.5,0,0,0,0.0,0.0,0.0,0.07306196128544533,319,472,0.0136957437842393,20,20,19,21,0.9047619047619048,0.41666666666666663,0.43036241045090595,319,472,2020.6332288401254,2019.9555084745762,2020.0,2020.0,2018,2024,2017,2024,2.0696122554041594,1.84544293152515,0.6777203655492485,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_MI_A2-4_B1-3-5,T2,26,MI,Michigan,2023,262023,262301,2-4,1-3-5,2,3,0,57,37385029.89999999,0,0,0,0.0,0.0,0.0,0.11711346284655215,2659,3873,0.029470300061236986,101,98,97,102,0.9509803921568627,0.44807370184254613,0.4775440019037831,2659,3873,2020.3978939450922,2019.5481538858767,2019.0,2020.0,2017,2023,2016,2023,2.153359162623661,1.8760168936883086,0.8497400592154918,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,2023,272023,272301,2-3,1-4-5,2,3,0,57,54010347.699999996,0,0,0,0.0,0.0,0.0,0.052575360516295445,7002,10459,0.00419983582459954,113,113,113,113,1.0,0.4166666666666667,0.4208665024912662,7002,10459,2020.4018851756641,2021.247155559805,2020.0,2022.0,2019,2021,2018,2023,0.5887939777124379,1.748154311177338,0.8452703841408038,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_MS_A4-5_B1-2-3,T2,28,MS,Mississippi,2023,282023,282301,4-5,1-2-3,2,3,0,21,31001949.249999996,0,0,0,0.0,0.0,0.0,0.04740309116325734,2211,3313,0.001055998069032171,67,70,67,70,0.9571428571428572,0.37104622871046233,0.3721022267794945,2211,3313,2019.3749434644958,2022.3265922124963,2020.0,2022.0,2017,2022,2019,2024,0.8760699645434382,1.0866208793366483,2.95164874800048,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_MO_A4-5_B1-2-3,T2,29,MO,Missouri,2023,292023,292301,4-5,1-2-3,2,3,0,46,44610858.50000002,0,0,0,0.0,0.0,0.0,0.0820549194005943,2889,4394,0.013845027232367666,93,97,91,99,0.9191919191919192,0.3728070175438596,0.3866520447762273,2889,4394,2018.9550017307026,2020.5043240782886,2019.0,2021.0,2017,2021,2016,2023,0.8692480561777224,2.348453285595886,1.549322347585985,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_MT_A2-4_B1-3-5,T2,30,MT,Montana,2022,302022,302201,2-4,1-3-5,2,3,0,230,94106757.00000001,0,0,0,0.0,0.0,0.0,0.1283579662890925,6155,9128,0.011396104604244417,180,179,178,181,0.9834254143646409,0.42246982358402974,0.43386592818827413,6155,9128,2018.5883021933387,2016.9115907099035,2018.0,2018.0,2015,2025,2013,2024,2.7871273623013213,2.885827394061766,1.676711483435156,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_NE_A1-5_B2-3-4,T2,31,NE,Nebraska,2023,312023,312301,1-5,2-3-4,2,3,0,15,49506063.99999999,0,0,0,0.0,0.0,0.0,0.013498221088919602,3305,4958,0.00010085118399294595,103,104,103,104,0.9903846153846154,0.40660225442834147,0.4067031056123344,3305,4958,2020.4638426626325,2019.6934247680517,2020.0,2019.0,2019,2022,2017,2023,0.9195761074365791,2.423158626661779,0.7704178945807598,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_NV_A2-5_B1-3-4,T2,32,NV,Nevada,2023,322023,322301,2-5,1-3-4,2,3,0,60,67771361.0,0,0,0,0.0,0.0,0.0,0.060243775959775925,4501,6885,0.019541542244862112,140,143,140,143,0.9790209790209791,0.39458186101295645,0.41412340325781855,4501,6885,2019.0553210397688,2018.2198983297023,2020.0,2018.0,2015,2024,2014,2024,2.9811714722421727,2.834867210100054,0.8354227100664957,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_NH_A1-4_B2-3-5,T2,33,NH,New Hampshire,2023,332023,332301,1-4,2-3-5,2,3,0,18,5940580.300000001,0,0,0,0.0,0.0,0.0,0.11987227474669647,468,699,0.004284490145672665,20,20,20,20,1.0,0.41666666666666663,0.4209511568123393,468,699,2021.1346153846155,2019.3562231759656,2022.0,2019.0,2019,2024,2017,2024,1.5709618916544323,1.9828420274936318,1.7783922086498478,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_NJ_A3-4_B1-2-5,T2,34,NJ,New Jersey,2023,342023,342301,3-4,1-2-5,2,3,0,11,5000449.8,0,0,0,0.0,0.0,0.0,0.1087654037258798,575,934,0.07897062072012363,17,17,17,17,1.0,0.41666666666666663,0.49563728738679025,575,934,2021.975652173913,2020.6327623126338,2022.0,2020.0,2021,2024,2019,2024,0.7344901884943017,1.5901079099574078,1.3428898612792182,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_NM_A1-4_B2-3-5,T2,35,NM,New Mexico,2022,352022,352201,1-4,2-3-5,2,3,0,157,77816959.99999996,0,0,0,0.0,0.0,0.0,0.13816148981424706,4892,7211,0.01748877688727319,151,151,151,151,1.0,0.41666666666666663,0.4341554435539398,4892,7211,2017.983033524121,2017.1844404382193,2019.0,2018.0,2012,2025,2012,2024,2.9994067355364398,2.9978886286590143,0.7985930859017571,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,2023,362023,362301,1-3,2-4-5,2,3,0,74,31429223.599999987,0,0,0,0.0,0.0,0.0,0.13557065146196834,1788,2698,0.0059444196760291695,71,76,71,76,0.9342105263157895,0.34580498866213155,0.3517494083381607,1788,2698,2020.6135346756153,2019.8272794662714,2022.0,2020.0,2018,2024,2017,2024,2.1397655919255323,1.8809105068878698,0.7862552093438353,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_NC_A4-5_B1-2-3,T2,37,NC,North Carolina,2023,372023,372301,4-5,1-2-3,2,3,0,22,34444233.5,0,0,0,0.0,0.0,0.0,0.052506250816799396,2273,3429,0.005699754472115047,79,80,77,82,0.9390243902439024,0.4035639412997903,0.40926369577190536,2273,3429,2021.0048394192697,2020.2315543890347,2021.0,2020.0,2016,2022,2015,2024,1.3146899513971315,2.2759040297424993,0.7732850302350016,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_ND_A1-5_B2-3-4,T2,38,ND,North Dakota,2023,382023,382301,1-5,2-3-4,2,3,0,9,45246938.800000004,0,0,0,0.0,0.0,0.0,0.009247862507269902,3046,4550,0.004168860803931844,87,88,87,88,0.9886363636363636,0.4047619047619048,0.4089307655658367,3046,4550,2020.4878529218647,2019.6905494505495,2020.5,2019.0,2019,2022,2017,2024,0.913149794841485,2.415705446492786,0.7973034713152174,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_OH_A1-4_B2-3-5,T2,39,OH,Ohio,2023,392023,392301,1-4,2-3-5,2,3,0,46,26448518.099999983,0,0,0,0.0,0.0,0.0,0.09447103837543461,1629,2439,0.0018436578171091445,56,56,56,56,1.0,0.41666666666666663,0.4185103244837758,1629,2439,2021.3216697360344,2019.3148831488315,2022.0,2019.0,2019,2024,2017,2024,1.5345018676325568,1.9600365114479241,2.006786587202896,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_OK_A2-4_B1-3-5,T2,40,OK,Oklahoma,2023,402023,402301,2-4,1-3-5,2,3,0,26,44735345.18,0,0,0,0.0,0.0,0.0,0.0406422662556289,2911,4387,0.0046816479400748545,97,100,97,100,0.97,0.3849407783417935,0.3896224262818684,2911,4387,2020.3088285812435,2019.3478459083656,2021.0,2020.0,2015,2025,2014,2024,3.2078813546298974,2.7966165450918297,0.9609826728778899,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
,T2,41,OR,Oregon,2023,412023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_RANKABLE_CANDIDATE,,,0,0,Frame or lineage/design closure failed; mainline must decide
T2_PA_A1-4_B2-3-5,T2,42,PA,Pennsylvania,2023,422023,422301,1-4,2-3-5,2,3,0,61,28996035.9,0,0,0,0.0,0.0,0.0,0.1418575855034068,1776,2645,0.007162783683932788,62,64,62,64,0.96875,0.38359788359788366,0.39076066728181647,1776,2645,2019.911599099099,2020.2158790170133,2020.0,2020.0,2018,2023,2017,2024,1.5450276552625033,2.2845707794850867,0.3042799179143003,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_RI_A4-5_B1-2-3,T2,44,RI,Rhode Island,2023,442023,442301,4-5,1-2-3,2,3,0,8,781730.1,0,0,0,0.0,0.0,0.0,0.11836070766440623,94,142,0.007062146892655417,5,6,5,6,0.8333333333333334,0.22727272727272727,0.23433487416538268,94,142,2019.3085106382978,2020.943661971831,2019.0,2022.0,2018,2022,2017,2023,1.057757780113664,2.1529285609310587,1.6351513335332584,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_SC_A2-5_B1-3-4,T2,45,SC,South Carolina,2023,452023,452301,2-5,1-3-4,2,3,0,13,20493135.509999998,0,0,0,0.0,0.0,0.0,0.06244732551242362,1440,2197,0.01695536614425814,48,48,47,49,0.9591836734693877,0.4166666666666667,0.4336220328109248,1440,2197,2020.3618055555555,2021.088302230314,2020.0,2021.0,2018,2024,2017,2024,1.8054237076406412,1.5711523631792694,0.7264966747584367,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_SD_A2-4_B1-3-5,T2,46,SD,South Dakota,2023,462023,462301,2-4,1-3-5,2,3,0,18,49353880.300000004,0,0,0,0.0,0.0,0.0,0.02217476826669862,3375,5084,0.0042361193206447234,104,104,103,105,0.9809523809523809,0.4166666666666667,0.4209027859873114,3375,5084,2020.4565925925926,2019.6581431943353,2019.0,2020.0,2017,2023,2017,2023,2.1484193342290134,1.8574971510854283,0.7984493982573895,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_TN_A1-2_B3-4-5,T2,47,TN,Tennessee,2023,472023,472301,1-2,3-4-5,2,3,0,21,26971951.349999998,0,0,0,0.0,0.0,0.0,0.07835025557566362,1856,2780,0.001438021282715025,63,65,63,65,0.9692307692307692,0.38411458333333326,0.3855526046160483,1856,2780,2022.8383620689656,2019.6723021582734,2023.0,2019.0,2017,2025,2016,2025,1.6485734453412897,1.8855778525795632,3.1660599106921836,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_TX_A2-5_B1-3-4,T2,48,TX,Texas,2023,482023,482301,2-5,1-3-4,2,3,0,34,171901685.51000005,0,0,0,0.0,0.0,0.0,0.03162490284442181,9582,14429,0.0038871072980440156,325,325,325,325,1.0,0.4166666666666667,0.4205537739647107,9582,14429,2020.283448131914,2019.3916418324209,2020.0,2019.0,2015,2026,2014,2025,2.808135163245345,2.735723990148959,0.8918062994930551,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_UT_A1-4_B2-3-5,T2,49,UT,Utah,2022,492022,492201,1-4,2-3-5,2,3,0,135,54335029.00000001,0,0,0,0.0,0.0,0.0,0.1332034090113487,3573,5282,0.014586862412949327,111,110,110,111,0.990990990990991,0.4260935143288085,0.4406803767417578,3573,5282,2018.0839630562552,2017.337372207497,2019.0,2017.0,2011,2024,2011,2023,3.0546905116255343,3.08286130782054,0.7465908487581601,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_VT_A2-4_B1-3-5,T2,50,VT,Vermont,2023,502023,502301,2-4,1-3-5,2,3,0,17,6153028.8,0,0,0,0.0,0.0,0.0,0.11299713545959958,449,668,0.00820650552074012,18,18,18,18,1.0,0.41666666666666663,0.4248731721874067,449,668,2020.56570155902,2019.741017964072,2020.0,2020.0,2018,2024,2017,2024,2.1246385217806276,1.8802995501986932,0.8246835949480555,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_VA_A2-5_B1-3-4,T2,51,VA,Virginia,2023,512023,512301,2-5,1-3-4,2,3,0,26,27375955.900000002,0,0,0,0.0,0.0,0.0,0.053260893988607935,1923,2907,0.007763975155279503,67,68,67,68,0.9852941176470589,0.4012345679012345,0.408998543056514,1923,2907,2021.5933437337494,2020.6030271757827,2021.0,2020.0,2017,2024,2017,2024,1.2480984078540525,1.6203596841885246,0.9903165579667075,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
,T2,53,WA,Washington,2023,532023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_RANKABLE_CANDIDATE,,,0,0,Frame or lineage/design closure failed; mainline must decide
T2_WV_A3-5_B1-2-4,T2,54,WV,West Virginia,2023,542023,542301,3-5,1-2-4,2,3,0,26,15507055.899999999,0,1,1,0.0,23014.8,23014.8,0.11176098967266349,942,1415,0.0014142271248762954,40,41,40,41,0.975609756097561,0.3909465020576132,0.39236072918248954,942,1415,2018.904458598726,2021.0021201413429,2019.0,2022.0,2016,2024,2018,2024,1.8154494833671861,1.881758190994476,2.0976615426168337,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_WI_A1-2_B3-4-5,T2,55,WI,Wisconsin,2023,552023,552301,1-2,3-4-5,2,3,0,62,35928998.699999996,0,0,0,0.0,0.0,0.0,0.08058340664872661,4654,6915,0.009508168381018237,80,81,80,81,0.9876543209876543,0.40372670807453415,0.4132348764555524,4654,6915,2021.8079071766222,2018.5616775126537,2022.0,2018.0,2020,2023,2016,2023,0.8712852454373897,1.4911000331206898,3.2462296639685064,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
T2_WY_A1-3_B2-4-5,T2,56,WY,Wyoming,2023,562023,562301,1-3,2-4-5,2,3,0,97,62600429.99999999,0,0,0,0.0,0.0,0.0,0.08109515950822767,4147,6134,0.014022630742794116,121,122,121,122,0.9918032786885246,0.40809327846364885,0.422115909206443,4147,6134,2017.5061490233904,2019.1972611672645,2017.0,2020.0,2011,2024,2011,2024,2.795169891545226,2.8676244261761616,1.6911121438740793,0,0,0,,ELIGIBLE_DESIGN_ONLY_RANKING,1,1,1,0,D09C diagnostic only; mainline must decide
